set_number,LCT,set_read_index,original_sample_name,query,order,order_read_raw,order_read_index,order_pa,family,family_read_raw,family_read_index,family_pa,genus,genus_read_raw,genus_read_index,genus_pa,species_read_raw,species_read_index,pabs_eDNA,sample_name,lat,lon,date,time_of_sample,time_of_filter,type,depth_eDNA,area,volume_l,notes1,notes2,site,north_south,marker,unique_id
12,Glyptocephalus zachirus,1.34458863255243,E042,ASV15,Pleuronectiformes,436,0.00492733313744547,1,Pleuronectidae,436,0.00492733313744547,1,Glyptocephalus,436,0.00492733313744547,1,436,0.00492733313744547,1,tdna042,48 26.784,124 18.464,2018.08.11,~11:44,12:16:00 PM,5m,5,JF,1,5m sample lat and long taken from bongo coordinates,,5_JF_12,S,MiFish,tdna042_Rep1
12,Glyptocephalus zachirus,1.34458863255243,E039,ASV15,Pleuronectiformes,16297,0.225954939341421,1,Pleuronectidae,10420,0.144471403812825,1,Glyptocephalus,10420,0.144471403812825,1,10420,0.144471403812825,1,tdna039,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1,,,25_JF_12,S,MiFish,tdna039_Rep3
12,Glyptocephalus zachirus,1.34458863255243,E042,ASV378,Pleuronectiformes,436,0.00492733313744547,1,Pleuronectidae,436,0.00492733313744547,1,Glyptocephalus,436,0.00492733313744547,1,436,0.00492733313744547,1,tdna042,48 26.784,124 18.464,2018.08.11,~11:44,12:16:00 PM,5m,5,JF,1,5m sample lat and long taken from bongo coordinates,,5_JF_12,S,MiFish,tdna042_Rep1
12,Glyptocephalus zachirus,1.34458863255243,E039,ASV64,Pleuronectiformes,16297,0.225954939341421,1,Pleuronectidae,10420,0.144471403812825,1,Glyptocephalus,10420,0.144471403812825,1,10420,0.144471403812825,1,tdna039,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1,,,25_JF_12,S,MiFish,tdna039_Rep3
12,Glyptocephalus zachirus,1.34458863255243,E039,ASV64,Pleuronectiformes,16297,0.225954939341421,1,Pleuronectidae,10420,0.144471403812825,1,Glyptocephalus,10420,0.144471403812825,1,10420,0.144471403812825,1,tdna039,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1,,,25_JF_12,S,MiFish,tdna039_Rep1
12,Glyptocephalus zachirus,1.34458863255243,E039,ASV15,Pleuronectiformes,16297,0.225954939341421,1,Pleuronectidae,10420,0.144471403812825,1,Glyptocephalus,10420,0.144471403812825,1,10420,0.144471403812825,1,tdna039,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1,,,25_JF_12,S,MiFish,tdna039_Rep2
12,Glyptocephalus zachirus,1.34458863255243,E039,ASV64,Pleuronectiformes,16297,0.225954939341421,1,Pleuronectidae,10420,0.144471403812825,1,Glyptocephalus,10420,0.144471403812825,1,10420,0.144471403812825,1,tdna039,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1,,,25_JF_12,S,MiFish,tdna039_Rep2
12,Glyptocephalus zachirus,1.34458863255243,E042,ASV15,Pleuronectiformes,436,0.00492733313744547,1,Pleuronectidae,436,0.00492733313744547,1,Glyptocephalus,436,0.00492733313744547,1,436,0.00492733313744547,1,tdna042,48 26.784,124 18.464,2018.08.11,~11:44,12:16:00 PM,5m,5,JF,1,5m sample lat and long taken from bongo coordinates,,5_JF_12,S,MiFish,tdna042_Rep3
12,Glyptocephalus zachirus,1.34458863255243,E042,ASV64,Pleuronectiformes,436,0.00492733313744547,1,Pleuronectidae,436,0.00492733313744547,1,Glyptocephalus,436,0.00492733313744547,1,436,0.00492733313744547,1,tdna042,48 26.784,124 18.464,2018.08.11,~11:44,12:16:00 PM,5m,5,JF,1,5m sample lat and long taken from bongo coordinates,,5_JF_12,S,MiFish,tdna042_Rep3
12,Glyptocephalus zachirus,1.34458863255243,E042,ASV64,Pleuronectiformes,436,0.00492733313744547,1,Pleuronectidae,436,0.00492733313744547,1,Glyptocephalus,436,0.00492733313744547,1,436,0.00492733313744547,1,tdna042,48 26.784,124 18.464,2018.08.11,~11:44,12:16:00 PM,5m,5,JF,1,5m sample lat and long taken from bongo coordinates,,5_JF_12,S,MiFish,tdna042_Rep1
12,Glyptocephalus zachirus,1.34458863255243,E039,ASV15,Pleuronectiformes,16297,0.225954939341421,1,Pleuronectidae,10420,0.144471403812825,1,Glyptocephalus,10420,0.144471403812825,1,10420,0.144471403812825,1,tdna039,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1,,,25_JF_12,S,MiFish,tdna039_Rep1
12,Glyptocephalus zachirus,1.34458863255243,E042,ASV64,Pleuronectiformes,436,0.00492733313744547,1,Pleuronectidae,436,0.00492733313744547,1,Glyptocephalus,436,0.00492733313744547,1,436,0.00492733313744547,1,tdna042,48 26.784,124 18.464,2018.08.11,~11:44,12:16:00 PM,5m,5,JF,1,5m sample lat and long taken from bongo coordinates,,5_JF_12,S,MiFish,tdna042_Rep2
12,Glyptocephalus zachirus,1.34458863255243,E042,ASV378,Pleuronectiformes,436,0.00492733313744547,1,Pleuronectidae,436,0.00492733313744547,1,Glyptocephalus,436,0.00492733313744547,1,436,0.00492733313744547,1,tdna042,48 26.784,124 18.464,2018.08.11,~11:44,12:16:00 PM,5m,5,JF,1,5m sample lat and long taken from bongo coordinates,,5_JF_12,S,MiFish,tdna042_Rep2
12,Glyptocephalus zachirus,1.34458863255243,E042,ASV378,Pleuronectiformes,436,0.00492733313744547,1,Pleuronectidae,436,0.00492733313744547,1,Glyptocephalus,436,0.00492733313744547,1,436,0.00492733313744547,1,tdna042,48 26.784,124 18.464,2018.08.11,~11:44,12:16:00 PM,5m,5,JF,1,5m sample lat and long taken from bongo coordinates,,5_JF_12,S,MiFish,tdna042_Rep3
12,Merluccius productus,0.951250494150149,E039,ASV3,Gadiformes,4126,0.058847838326595,1,Merlucciidae,4126,0.31708349805005,1,Merluccius,4126,0.31708349805005,1,4126,0.31708349805005,1,tdna039,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1,,,25_JF_12,S,MiFish,tdna039_Rep2
12,Merluccius productus,0.951250494150149,E039,ASV3,Gadiformes,4126,0.058847838326595,1,Merlucciidae,4126,0.31708349805005,1,Merluccius,4126,0.31708349805005,1,4126,0.31708349805005,1,tdna039,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1,,,25_JF_12,S,MiFish,tdna039_Rep3
12,Merluccius productus,0.951250494150149,E039,ASV3,Gadiformes,4126,0.058847838326595,1,Merlucciidae,4126,0.31708349805005,1,Merluccius,4126,0.31708349805005,1,4126,0.31708349805005,1,tdna039,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1,,,25_JF_12,S,MiFish,tdna039_Rep1
12,Oncorhynchus gorbuscha,6,E040,ASV50,Salmoniformes,8122,1,1,Salmonidae,8122,1,1,Oncorhynchus,8122,1,1,8122,1,1,tdna040,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1.02,,,25_JF_12,S,MiFish,tdna040_Rep3
12,Oncorhynchus gorbuscha,6,E040,ASV50,Salmoniformes,8122,1,1,Salmonidae,8122,1,1,Oncorhynchus,8122,1,1,8122,1,1,tdna040,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1.02,,,25_JF_12,S,MiFish,tdna040_Rep2
12,Oncorhynchus gorbuscha,6,E040,ASV50,Salmoniformes,8122,1,1,Salmonidae,8122,1,1,Oncorhynchus,8122,1,1,8122,1,1,tdna040,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1.02,,,25_JF_12,S,MiFish,tdna040_Rep1
12,Oncorhynchus gorbuscha,6,E040,ASV20,Salmoniformes,8122,1,1,Salmonidae,8122,1,1,Oncorhynchus,8122,1,1,8122,1,1,tdna040,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1.02,,,25_JF_12,S,MiFish,tdna040_Rep1
12,Oncorhynchus gorbuscha,6,E040,ASV20,Salmoniformes,8122,1,1,Salmonidae,8122,1,1,Oncorhynchus,8122,1,1,8122,1,1,tdna040,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1.02,,,25_JF_12,S,MiFish,tdna040_Rep3
12,Oncorhynchus gorbuscha,6,E040,ASV20,Salmoniformes,8122,1,1,Salmonidae,8122,1,1,Oncorhynchus,8122,1,1,8122,1,1,tdna040,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1.02,,,25_JF_12,S,MiFish,tdna040_Rep2
12,Oncorhynchus kisutch,1.92320354036589,E042,ASV5,Salmoniformes,60171,0.680005876635852,1,Salmonidae,60171,0.680005876635852,1,Oncorhynchus,60171,0.680005876635852,1,46035,0.641067846788631,1,tdna042,48 26.784,124 18.464,2018.08.11,~11:44,12:16:00 PM,5m,5,JF,1,5m sample lat and long taken from bongo coordinates,,5_JF_12,S,MiFish,tdna042_Rep1
12,Oncorhynchus kisutch,1.92320354036589,E042,ASV5,Salmoniformes,60171,0.680005876635852,1,Salmonidae,60171,0.680005876635852,1,Oncorhynchus,60171,0.680005876635852,1,46035,0.641067846788631,1,tdna042,48 26.784,124 18.464,2018.08.11,~11:44,12:16:00 PM,5m,5,JF,1,5m sample lat and long taken from bongo coordinates,,5_JF_12,S,MiFish,tdna042_Rep2
12,Oncorhynchus kisutch,1.92320354036589,E042,ASV5,Salmoniformes,60171,0.680005876635852,1,Salmonidae,60171,0.680005876635852,1,Oncorhynchus,60171,0.680005876635852,1,46035,0.641067846788631,1,tdna042,48 26.784,124 18.464,2018.08.11,~11:44,12:16:00 PM,5m,5,JF,1,5m sample lat and long taken from bongo coordinates,,5_JF_12,S,MiFish,tdna042_Rep3
12,Oncorhynchus nerka,5.99242404620473,E042,ASV13,Salmoniformes,11632,0.582499366343292,1,Salmonidae,11632,0.582499366343292,1,Oncorhynchus,11632,0.582499366343292,1,11632,0.616771817167213,1,tdna042,48 26.784,124 18.464,2018.08.11,~11:44,12:16:00 PM,5m,5,JF,1,5m sample lat and long taken from bongo coordinates,,5_JF_12,S,MiFish,tdna042_Rep2
12,Oncorhynchus nerka,5.99242404620473,E039,ASV8,Salmoniformes,16027,0.22221143847487,1,Salmonidae,16027,0.22221143847487,1,Oncorhynchus,16027,0.22221143847487,1,16027,0.22221143847487,1,tdna039,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1,,,25_JF_12,S,MiFish,tdna039_Rep2
12,Oncorhynchus nerka,5.99242404620473,E039,ASV4,Salmoniformes,16027,0.22221143847487,1,Salmonidae,16027,0.22221143847487,1,Oncorhynchus,16027,0.22221143847487,1,16027,0.22221143847487,1,tdna039,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1,,,25_JF_12,S,MiFish,tdna039_Rep3
12,Oncorhynchus nerka,5.99242404620473,E042,ASV10,Salmoniformes,11632,0.582499366343292,1,Salmonidae,11632,0.582499366343292,1,Oncorhynchus,11632,0.582499366343292,1,11632,0.616771817167213,1,tdna042,48 26.784,124 18.464,2018.08.11,~11:44,12:16:00 PM,5m,5,JF,1,5m sample lat and long taken from bongo coordinates,,5_JF_12,S,MiFish,tdna042_Rep3
12,Oncorhynchus nerka,5.99242404620473,E042,ASV8,Salmoniformes,60171,0.680005876635852,1,Salmonidae,60171,0.680005876635852,1,Oncorhynchus,60171,0.680005876635852,1,14136,0.159754085392039,1,tdna042,48 26.784,124 18.464,2018.08.11,~11:44,12:16:00 PM,5m,5,JF,1,5m sample lat and long taken from bongo coordinates,,5_JF_12,S,MiFish,tdna042_Rep3
12,Oncorhynchus nerka,5.99242404620473,E039,ASV4,Salmoniformes,16027,0.22221143847487,1,Salmonidae,16027,0.22221143847487,1,Oncorhynchus,16027,0.22221143847487,1,16027,0.22221143847487,1,tdna039,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1,,,25_JF_12,S,MiFish,tdna039_Rep1
12,Oncorhynchus nerka,5.99242404620473,E042,ASV4,Salmoniformes,60171,0.680005876635852,1,Salmonidae,60171,0.680005876635852,1,Oncorhynchus,60171,0.680005876635852,1,14136,0.159754085392039,1,tdna042,48 26.784,124 18.464,2018.08.11,~11:44,12:16:00 PM,5m,5,JF,1,5m sample lat and long taken from bongo coordinates,,5_JF_12,S,MiFish,tdna042_Rep1
12,Oncorhynchus nerka,5.99242404620473,E039,ASV8,Salmoniformes,16027,0.22221143847487,1,Salmonidae,16027,0.22221143847487,1,Oncorhynchus,16027,0.22221143847487,1,16027,0.22221143847487,1,tdna039,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1,,,25_JF_12,S,MiFish,tdna039_Rep3
12,Oncorhynchus nerka,5.99242404620473,E039,ASV8,Salmoniformes,16027,0.22221143847487,1,Salmonidae,16027,0.22221143847487,1,Oncorhynchus,16027,0.22221143847487,1,16027,0.22221143847487,1,tdna039,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1,,,25_JF_12,S,MiFish,tdna039_Rep1
12,Oncorhynchus nerka,5.99242404620473,E042,ASV4,Salmoniformes,60171,0.680005876635852,1,Salmonidae,60171,0.680005876635852,1,Oncorhynchus,60171,0.680005876635852,1,14136,0.159754085392039,1,tdna042,48 26.784,124 18.464,2018.08.11,~11:44,12:16:00 PM,5m,5,JF,1,5m sample lat and long taken from bongo coordinates,,5_JF_12,S,MiFish,tdna042_Rep3
12,Oncorhynchus nerka,5.99242404620473,E042,ASV8,Salmoniformes,60171,0.680005876635852,1,Salmonidae,60171,0.680005876635852,1,Oncorhynchus,60171,0.680005876635852,1,14136,0.159754085392039,1,tdna042,48 26.784,124 18.464,2018.08.11,~11:44,12:16:00 PM,5m,5,JF,1,5m sample lat and long taken from bongo coordinates,,5_JF_12,S,MiFish,tdna042_Rep1
12,Oncorhynchus nerka,5.99242404620473,E039,ASV4,Salmoniformes,16027,0.22221143847487,1,Salmonidae,16027,0.22221143847487,1,Oncorhynchus,16027,0.22221143847487,1,16027,0.22221143847487,1,tdna039,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1,,,25_JF_12,S,MiFish,tdna039_Rep2
12,Oncorhynchus nerka,5.99242404620473,E042,ASV13,Salmoniformes,11632,0.582499366343292,1,Salmonidae,11632,0.582499366343292,1,Oncorhynchus,11632,0.582499366343292,1,11632,0.616771817167213,1,tdna042,48 26.784,124 18.464,2018.08.11,~11:44,12:16:00 PM,5m,5,JF,1,5m sample lat and long taken from bongo coordinates,,5_JF_12,S,MiFish,tdna042_Rep3
12,Oncorhynchus nerka,5.99242404620473,E042,ASV10,Salmoniformes,11632,0.582499366343292,1,Salmonidae,11632,0.582499366343292,1,Oncorhynchus,11632,0.582499366343292,1,11632,0.616771817167213,1,tdna042,48 26.784,124 18.464,2018.08.11,~11:44,12:16:00 PM,5m,5,JF,1,5m sample lat and long taken from bongo coordinates,,5_JF_12,S,MiFish,tdna042_Rep1
12,Oncorhynchus nerka,5.99242404620473,E042,ASV10,Salmoniformes,11632,0.582499366343292,1,Salmonidae,11632,0.582499366343292,1,Oncorhynchus,11632,0.582499366343292,1,11632,0.616771817167213,1,tdna042,48 26.784,124 18.464,2018.08.11,~11:44,12:16:00 PM,5m,5,JF,1,5m sample lat and long taken from bongo coordinates,,5_JF_12,S,MiFish,tdna042_Rep2
12,Oncorhynchus nerka,5.99242404620473,E042,ASV4,Salmoniformes,60171,0.680005876635852,1,Salmonidae,60171,0.680005876635852,1,Oncorhynchus,60171,0.680005876635852,1,14136,0.159754085392039,1,tdna042,48 26.784,124 18.464,2018.08.11,~11:44,12:16:00 PM,5m,5,JF,1,5m sample lat and long taken from bongo coordinates,,5_JF_12,S,MiFish,tdna042_Rep2
12,Oncorhynchus nerka,5.99242404620473,E042,ASV8,Salmoniformes,60171,0.680005876635852,1,Salmonidae,60171,0.680005876635852,1,Oncorhynchus,60171,0.680005876635852,1,14136,0.159754085392039,1,tdna042,48 26.784,124 18.464,2018.08.11,~11:44,12:16:00 PM,5m,5,JF,1,5m sample lat and long taken from bongo coordinates,,5_JF_12,S,MiFish,tdna042_Rep2
12,Oncorhynchus nerka,5.99242404620473,E042,ASV13,Salmoniformes,11632,0.582499366343292,1,Salmonidae,11632,0.582499366343292,1,Oncorhynchus,11632,0.582499366343292,1,11632,0.616771817167213,1,tdna042,48 26.784,124 18.464,2018.08.11,~11:44,12:16:00 PM,5m,5,JF,1,5m sample lat and long taken from bongo coordinates,,5_JF_12,S,MiFish,tdna042_Rep1
12,Sebastes,0.0763899074237319,E039,ASV29,Scorpaeniformes,882,0.0172695212796089,1,Sebastidae,882,0.0175906292605956,1,Sebastes,882,0.0175906292605956,1,882,0.0254633024745773,1,tdna039,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1,,,25_JF_12,S,MiFish,tdna039_Rep2
12,Sebastes,0.0763899074237319,E039,ASV29,Scorpaeniformes,882,0.0172695212796089,1,Sebastidae,882,0.0175906292605956,1,Sebastes,882,0.0175906292605956,1,882,0.0254633024745773,1,tdna039,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1,,,25_JF_12,S,MiFish,tdna039_Rep1
12,Sebastes,0.0763899074237319,E039,ASV29,Scorpaeniformes,882,0.0172695212796089,1,Sebastidae,882,0.0175906292605956,1,Sebastes,882,0.0175906292605956,1,882,0.0254633024745773,1,tdna039,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1,,,25_JF_12,S,MiFish,tdna039_Rep3
12,Squalus suckleyi,5.63627015166444,E040,ASV534,Squaliformes,148,0.0321206706815309,1,Squalidae,148,0.0321206706815309,1,Squalus,148,0.0321206706815309,1,148,0.0321206706815309,1,tdna040,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1.02,,,25_JF_12,S,MiFish,tdna040_Rep2
12,Squalus suckleyi,5.63627015166444,E040,ASV34,Squaliformes,148,0.0321206706815309,1,Squalidae,148,0.0321206706815309,1,Squalus,148,0.0321206706815309,1,148,0.0321206706815309,1,tdna040,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1.02,,,25_JF_12,S,MiFish,tdna040_Rep1
12,Squalus suckleyi,5.63627015166444,E040,ASV534,Squaliformes,148,0.0321206706815309,1,Squalidae,148,0.0321206706815309,1,Squalus,148,0.0321206706815309,1,148,0.0321206706815309,1,tdna040,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1.02,,,25_JF_12,S,MiFish,tdna040_Rep3
12,Squalus suckleyi,5.63627015166444,E042,ASV534,Squaliformes,352,0.0310720281571176,1,Squalidae,352,0.0310720281571176,1,Squalus,352,0.0310720281571176,1,352,0.0310720281571176,1,tdna042,48 26.784,124 18.464,2018.08.11,~11:44,12:16:00 PM,5m,5,JF,1,5m sample lat and long taken from bongo coordinates,,5_JF_12,S,MiFish,tdna042_Rep1
12,Squalus suckleyi,5.63627015166444,E039,ASV34,Squaliformes,607,0.171651890814036,1,Squalidae,607,0.171651890814036,1,Squalus,607,0.171651890814036,1,607,0.171651890814036,1,tdna039,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1,,,25_JF_12,S,MiFish,tdna039_Rep2
12,Squalus suckleyi,5.63627015166444,E042,ASV534,Squaliformes,352,0.0310720281571176,1,Squalidae,352,0.0310720281571176,1,Squalus,352,0.0310720281571176,1,352,0.0310720281571176,1,tdna042,48 26.784,124 18.464,2018.08.11,~11:44,12:16:00 PM,5m,5,JF,1,5m sample lat and long taken from bongo coordinates,,5_JF_12,S,MiFish,tdna042_Rep3
12,Squalus suckleyi,5.63627015166444,E039,ASV155,Squaliformes,607,0.171651890814036,1,Squalidae,607,0.171651890814036,1,Squalus,607,0.171651890814036,1,607,0.171651890814036,1,tdna039,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1,,,25_JF_12,S,MiFish,tdna039_Rep2
12,Squalus suckleyi,5.63627015166444,E039,ASV34,Squaliformes,607,0.171651890814036,1,Squalidae,607,0.171651890814036,1,Squalus,607,0.171651890814036,1,607,0.171651890814036,1,tdna039,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1,,,25_JF_12,S,MiFish,tdna039_Rep3
12,Squalus suckleyi,5.63627015166444,E040,ASV75,Squaliformes,148,0.0321206706815309,1,Squalidae,148,0.0321206706815309,1,Squalus,148,0.0321206706815309,1,148,0.0321206706815309,1,tdna040,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1.02,,,25_JF_12,S,MiFish,tdna040_Rep1
12,Squalus suckleyi,5.63627015166444,E040,ASV34,Squaliformes,148,0.0321206706815309,1,Squalidae,148,0.0321206706815309,1,Squalus,148,0.0321206706815309,1,148,0.0321206706815309,1,tdna040,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1.02,,,25_JF_12,S,MiFish,tdna040_Rep3
12,Squalus suckleyi,5.63627015166444,E040,ASV9,Squaliformes,148,0.0321206706815309,1,Squalidae,148,0.0321206706815309,1,Squalus,148,0.0321206706815309,1,148,0.0321206706815309,1,tdna040,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1.02,,,25_JF_12,S,MiFish,tdna040_Rep2
12,Squalus suckleyi,5.63627015166444,E040,ASV47,Squaliformes,148,0.0321206706815309,1,Squalidae,148,0.0321206706815309,1,Squalus,148,0.0321206706815309,1,148,0.0321206706815309,1,tdna040,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1.02,,,25_JF_12,S,MiFish,tdna040_Rep2
12,Squalus suckleyi,5.63627015166444,E040,ASV47,Squaliformes,148,0.0321206706815309,1,Squalidae,148,0.0321206706815309,1,Squalus,148,0.0321206706815309,1,148,0.0321206706815309,1,tdna040,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1.02,,,25_JF_12,S,MiFish,tdna040_Rep3
12,Squalus suckleyi,5.63627015166444,E042,ASV47,Squaliformes,352,0.0310720281571176,1,Squalidae,352,0.0310720281571176,1,Squalus,352,0.0310720281571176,1,352,0.0310720281571176,1,tdna042,48 26.784,124 18.464,2018.08.11,~11:44,12:16:00 PM,5m,5,JF,1,5m sample lat and long taken from bongo coordinates,,5_JF_12,S,MiFish,tdna042_Rep1
12,Squalus suckleyi,5.63627015166444,E039,ASV534,Squaliformes,607,0.171651890814036,1,Squalidae,607,0.171651890814036,1,Squalus,607,0.171651890814036,1,607,0.171651890814036,1,tdna039,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1,,,25_JF_12,S,MiFish,tdna039_Rep3
12,Squalus suckleyi,5.63627015166444,E039,ASV2,Squaliformes,607,0.171651890814036,1,Squalidae,607,0.171651890814036,1,Squalus,607,0.171651890814036,1,607,0.171651890814036,1,tdna039,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1,,,25_JF_12,S,MiFish,tdna039_Rep2
12,Squalus suckleyi,5.63627015166444,E039,ASV155,Squaliformes,607,0.171651890814036,1,Squalidae,607,0.171651890814036,1,Squalus,607,0.171651890814036,1,607,0.171651890814036,1,tdna039,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1,,,25_JF_12,S,MiFish,tdna039_Rep3
12,Squalus suckleyi,5.63627015166444,E039,ASV534,Squaliformes,607,0.171651890814036,1,Squalidae,607,0.171651890814036,1,Squalus,607,0.171651890814036,1,607,0.171651890814036,1,tdna039,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1,,,25_JF_12,S,MiFish,tdna039_Rep1
12,Squalus suckleyi,5.63627015166444,E039,ASV177,Squaliformes,607,0.171651890814036,1,Squalidae,607,0.171651890814036,1,Squalus,607,0.171651890814036,1,607,0.171651890814036,1,tdna039,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1,,,25_JF_12,S,MiFish,tdna039_Rep2
12,Squalus suckleyi,5.63627015166444,E039,ASV47,Squaliformes,607,0.171651890814036,1,Squalidae,607,0.171651890814036,1,Squalus,607,0.171651890814036,1,607,0.171651890814036,1,tdna039,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1,,,25_JF_12,S,MiFish,tdna039_Rep2
12,Squalus suckleyi,5.63627015166444,E040,ASV9,Squaliformes,148,0.0321206706815309,1,Squalidae,148,0.0321206706815309,1,Squalus,148,0.0321206706815309,1,148,0.0321206706815309,1,tdna040,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1.02,,,25_JF_12,S,MiFish,tdna040_Rep3
12,Squalus suckleyi,5.63627015166444,E040,ASV34,Squaliformes,148,0.0321206706815309,1,Squalidae,148,0.0321206706815309,1,Squalus,148,0.0321206706815309,1,148,0.0321206706815309,1,tdna040,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1.02,,,25_JF_12,S,MiFish,tdna040_Rep2
12,Squalus suckleyi,5.63627015166444,E040,ASV9,Squaliformes,148,0.0321206706815309,1,Squalidae,148,0.0321206706815309,1,Squalus,148,0.0321206706815309,1,148,0.0321206706815309,1,tdna040,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1.02,,,25_JF_12,S,MiFish,tdna040_Rep1
12,Squalus suckleyi,5.63627015166444,E040,ASV47,Squaliformes,148,0.0321206706815309,1,Squalidae,148,0.0321206706815309,1,Squalus,148,0.0321206706815309,1,148,0.0321206706815309,1,tdna040,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1.02,,,25_JF_12,S,MiFish,tdna040_Rep1
12,Squalus suckleyi,5.63627015166444,E039,ASV34,Squaliformes,607,0.171651890814036,1,Squalidae,607,0.171651890814036,1,Squalus,607,0.171651890814036,1,607,0.171651890814036,1,tdna039,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1,,,25_JF_12,S,MiFish,tdna039_Rep1
12,Squalus suckleyi,5.63627015166444,E042,ASV47,Squaliformes,352,0.0310720281571176,1,Squalidae,352,0.0310720281571176,1,Squalus,352,0.0310720281571176,1,352,0.0310720281571176,1,tdna042,48 26.784,124 18.464,2018.08.11,~11:44,12:16:00 PM,5m,5,JF,1,5m sample lat and long taken from bongo coordinates,,5_JF_12,S,MiFish,tdna042_Rep2
12,Squalus suckleyi,5.63627015166444,E039,ASV75,Squaliformes,607,0.171651890814036,1,Squalidae,607,0.171651890814036,1,Squalus,607,0.171651890814036,1,607,0.171651890814036,1,tdna039,48 26.838,124 18.143,2018.08.11,11:37:00 AM,12:16:00 PM,trawl,25,JF,1,,,25_JF_12,S,MiFish,tdna039_Rep3
