original_sample_name,query,class,order,order_read_raw,order_read_index,order_pa,family,family_read_raw,family_read_index,family_pa,genus,genus_read_raw,genus_read_index,genus_pa,LCT,species_read_raw,species_read_index,species_pa
E019,ASV132,NA,Gadiformes,76920,0.4354552489280241,1,Gadidae,66473,0.40057742431504195,1,Gadus,66473,0.40057742431504195,1,Gadus chalcogrammus,66473,0.41480293411527835,1
E019,ASV133,NA,Salmoniformes,42564,0.22345274540531068,1,Salmonidae,42564,0.22345274540531068,1,Oncorhynchus,42564,0.22345274540531068,1,Oncorhynchus tshawytscha,43,7.612436156488872e-4,1
E019,ASV134,NA,Scorpaeniformes,7386,0.057461052138776614,1,Sebastidae,0,0,0,Sebastes,0,0,0,NA,0,NA,NA
E019,ASV136,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV137,NA,Gadiformes,76920,0.4354552489280241,1,Gadidae,66473,0.40057742431504195,1,Gadus,66473,0.40057742431504195,1,Gadus chalcogrammus,66473,0.41480293411527835,1
E019,ASV139,NA,Salmoniformes,42564,0.22345274540531068,1,Salmonidae,42564,0.22345274540531068,1,Oncorhynchus,42564,0.22345274540531068,1,Oncorhynchus nerka,2896,0.015205530591102783,1
E019,ASV140,NA,Salmoniformes,42564,0.22345274540531068,1,Salmonidae,42564,0.22345274540531068,1,Oncorhynchus,42564,0.22345274540531068,1,Oncorhynchus gorbuscha,0,0,0
E019,ASV143,NA,Scorpaeniformes,7386,0.057461052138776614,1,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes crameri/diploproa,0,0,0
E019,ASV144,NA,Salmoniformes,42564,0.22345274540531068,1,Salmonidae,42564,0.22345274540531068,1,Oncorhynchus,42564,0.22345274540531068,1,Oncorhynchus nerka,2896,0.015205530591102783,1
E019,ASV149,NA,Scorpaeniformes,7386,0.057461052138776614,1,Liparidae,0,0,0,Liparis,0,0,0,Liparis dennyi/fucensis,0,0,0
E019,ASV152,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV155,NA,Scorpaeniformes,7386,0.057461052138776614,1,Liparidae,0,0,0,Liparis,0,0,0,Liparis dennyi/fucensis,0,0,0
E019,ASV156,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV157,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV158,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV159,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV160,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV161,NA,Osmeriformes,0,0,0,Osmeridae,0,0,0,Thaleichthys,0,0,0,Thaleichthys pacificus,0,0,0
E019,ASV163,NA,Gobiesociformes,0,0,0,Gobiesocidae,0,0,0,Gobiesox,0,0,0,Gobiesox maeandricus,0,0,0
E019,ASV164,NA,Gadiformes,76920,0.4354552489280241,1,Gadidae,66473,0.40057742431504195,1,Gadus,66473,0.40057742431504195,1,Gadus chalcogrammus,66473,0.41480293411527835,1
E019,ASV165,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV166,NA,Gadiformes,76920,0.4354552489280241,1,Merlucciidae,10447,0.33391687203319476,1,Merluccius,10447,0.33391687203319476,1,Merluccius productus,10447,0.33391687203319476,1
E019,ASV167,NA,Salmoniformes,42564,0.22345274540531068,1,Salmonidae,42564,0.22345274540531068,1,Oncorhynchus,42564,0.22345274540531068,1,Oncorhynchus nerka,2896,0.015205530591102783,1
E019,ASV168,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV169,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV171,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV173,NA,Gadiformes,76920,0.4354552489280241,1,Gadidae,66473,0.40057742431504195,1,Gadus,66473,0.40057742431504195,1,Gadus chalcogrammus,66473,0.41480293411527835,1
E019,ASV174,NA,Scorpaeniformes,7386,0.057461052138776614,1,Sebastidae,0,0,0,Sebastes,0,0,0,NA,0,NA,NA
E019,ASV175,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV176,NA,Salmoniformes,42564,0.22345274540531068,1,Salmonidae,42564,0.22345274540531068,1,Oncorhynchus,42564,0.22345274540531068,1,Oncorhynchus nerka,2896,0.015205530591102783,1
E019,ASV177,NA,Gadiformes,76920,0.4354552489280241,1,Gadidae,66473,0.40057742431504195,1,Gadus,66473,0.40057742431504195,1,Gadus chalcogrammus,66473,0.41480293411527835,1
E019,ASV178,NA,Gadiformes,76920,0.4354552489280241,1,Gadidae,66473,0.40057742431504195,1,Gadus,66473,0.40057742431504195,1,Gadus chalcogrammus,66473,0.41480293411527835,1
E019,ASV180,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV181,NA,Gadiformes,76920,0.4354552489280241,1,Gadidae,66473,0.40057742431504195,1,Gadus,66473,0.40057742431504195,1,Gadus chalcogrammus,66473,0.41480293411527835,1
E019,ASV183,NA,Gadiformes,76920,0.4354552489280241,1,Gadidae,66473,0.40057742431504195,1,Gadus,66473,0.40057742431504195,1,Gadus macrocephalus,0,0,0
E019,ASV186,NA,Salmoniformes,42564,0.22345274540531068,1,Salmonidae,42564,0.22345274540531068,1,Oncorhynchus,42564,0.22345274540531068,1,Oncorhynchus nerka,2896,0.015205530591102783,1
E019,ASV188,NA,Gadiformes,76920,0.4354552489280241,1,Merlucciidae,10447,0.33391687203319476,1,Merluccius,10447,0.33391687203319476,1,Merluccius productus,10447,0.33391687203319476,1
E019,ASV189,NA,Salmoniformes,42564,0.22345274540531068,1,Salmonidae,42564,0.22345274540531068,1,Oncorhynchus,42564,0.22345274540531068,1,Oncorhynchus gorbuscha,0,0,0
E019,ASV190,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV191,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV192,NA,Gadiformes,76920,0.4354552489280241,1,Gadidae,66473,0.40057742431504195,1,Gadus,66473,0.40057742431504195,1,Gadus chalcogrammus,66473,0.41480293411527835,1
E019,ASV196,NA,Scorpaeniformes,7386,0.057461052138776614,1,Sebastidae,0,0,0,Sebastes,0,0,0,NA,0,NA,NA
E019,ASV197,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV198,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV199,NA,Gadiformes,76920,0.4354552489280241,1,Merlucciidae,10447,0.33391687203319476,1,Merluccius,10447,0.33391687203319476,1,Merluccius productus,10447,0.33391687203319476,1
E019,ASV200,NA,Gadiformes,76920,0.4354552489280241,1,Gadidae,66473,0.40057742431504195,1,Gadus,66473,0.40057742431504195,1,Gadus chalcogrammus,66473,0.41480293411527835,1
E019,ASV201,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV202,NA,Gadiformes,76920,0.4354552489280241,1,Gadidae,66473,0.40057742431504195,1,Gadus,66473,0.40057742431504195,1,Gadus chalcogrammus,66473,0.41480293411527835,1
E019,ASV203,NA,Perciformes,0,0,0,Stichaeidae,0,0,0,Xiphister,0,0,0,Xiphister atropurpureus/mucosus,0,0,0
E019,ASV204,NA,Gadiformes,76920,0.4354552489280241,1,Merlucciidae,10447,0.33391687203319476,1,Merluccius,10447,0.33391687203319476,1,Merluccius productus,10447,0.33391687203319476,1
E019,ASV206,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV207,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Alosa,0,0,0,Alosa sapidissima,0,0,0
E019,ASV208,NA,Osmeriformes,0,0,0,Osmeridae,0,0,0,Mallotus,0,0,0,Mallotus villosus,0,0,0
E019,ASV210,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV213,NA,Salmoniformes,42564,0.22345274540531068,1,Salmonidae,42564,0.22345274540531068,1,Oncorhynchus,42564,0.22345274540531068,1,Oncorhynchus nerka,2896,0.015205530591102783,1
E019,ASV214,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV215,NA,Gadiformes,76920,0.4354552489280241,1,Gadidae,66473,0.40057742431504195,1,Gadus,66473,0.40057742431504195,1,Gadus chalcogrammus,66473,0.41480293411527835,1
E019,ASV217,NA,Gadiformes,76920,0.4354552489280241,1,Gadidae,66473,0.40057742431504195,1,Gadus,66473,0.40057742431504195,1,Gadus chalcogrammus,66473,0.41480293411527835,1
E019,ASV218,NA,Scorpaeniformes,7386,0.057461052138776614,1,Sebastidae,0,0,0,Sebastes,0,0,0,NA,0,NA,NA
E019,ASV220,NA,Scorpaeniformes,7386,0.057461052138776614,1,Sebastidae,0,0,0,Sebastes,0,0,0,NA,0,NA,NA
E019,ASV221,NA,Gadiformes,76920,0.4354552489280241,1,Gadidae,66473,0.40057742431504195,1,Gadus,66473,0.40057742431504195,1,Gadus chalcogrammus,66473,0.41480293411527835,1
E019,ASV222,NA,Gadiformes,76920,0.4354552489280241,1,Merlucciidae,10447,0.33391687203319476,1,Merluccius,10447,0.33391687203319476,1,Merluccius productus,10447,0.33391687203319476,1
E019,ASV223,NA,Gadiformes,76920,0.4354552489280241,1,Gadidae,66473,0.40057742431504195,1,Gadus,66473,0.40057742431504195,1,Gadus chalcogrammus,66473,0.41480293411527835,1
E019,ASV224,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV225,NA,Gadiformes,76920,0.4354552489280241,1,Gadidae,66473,0.40057742431504195,1,Gadus,66473,0.40057742431504195,1,Gadus chalcogrammus,66473,0.41480293411527835,1
E019,ASV227,NA,Perciformes,0,0,0,Ammodytidae,0,0,0,Ammodytes,0,0,0,Ammodytes personatus,0,0,0
E019,ASV230,NA,Pleuronectiformes,0,0,0,Paralichthyidae,0,0,0,Citharichthys,0,0,0,Citharichthys stigmaeus,0,0,0
E019,ASV231,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV232,NA,Gadiformes,76920,0.4354552489280241,1,Gadidae,66473,0.40057742431504195,1,Gadus,66473,0.40057742431504195,1,Gadus chalcogrammus,66473,0.41480293411527835,1
E019,ASV235,NA,Salmoniformes,42564,0.22345274540531068,1,Salmonidae,42564,0.22345274540531068,1,Oncorhynchus,42564,0.22345274540531068,1,Oncorhynchus tshawytscha,43,7.612436156488872e-4,1
E019,ASV236,NA,Gadiformes,76920,0.4354552489280241,1,Gadidae,66473,0.40057742431504195,1,Gadus,66473,0.40057742431504195,1,Gadus chalcogrammus,66473,0.41480293411527835,1
E019,ASV237,NA,Gadiformes,76920,0.4354552489280241,1,Gadidae,66473,0.40057742431504195,1,Gadus,66473,0.40057742431504195,1,Gadus chalcogrammus,66473,0.41480293411527835,1
E019,ASV238,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV239,NA,Perciformes,0,0,0,Pholidae,0,0,0,Pholis,0,0,0,Pholis clemensi,0,0,0
E019,ASV240,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV241,NA,Gadiformes,76920,0.4354552489280241,1,Gadidae,66473,0.40057742431504195,1,Gadus,66473,0.40057742431504195,1,Gadus chalcogrammus,66473,0.41480293411527835,1
E019,ASV242,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV244,NA,Clupeiformes,75080,0.38887327958603585,1,Engraulidae,0,0,0,Engraulis,0,0,0,Engraulis mordax,0,0,0
E019,ASV245,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV247,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV249,NA,Salmoniformes,42564,0.22345274540531068,1,Salmonidae,42564,0.22345274540531068,1,Oncorhynchus,42564,0.22345274540531068,1,Oncorhynchus nerka,2896,0.015205530591102783,1
E019,ASV252,NA,Scorpaeniformes,7386,0.057461052138776614,1,Sebastidae,0,0,0,Sebastes,0,0,0,NA,0,NA,NA
E019,ASV253,NA,Perciformes,0,0,0,Embiotocidae,0,0,0,Embiotoca,0,0,0,Embiotoca lateralis,0,0,0
E019,ASV254,NA,Scorpaeniformes,7386,0.057461052138776614,1,Anoplopomatidae,7365,0.05765529461691899,1,Anoplopoma,7365,0.05765529461691899,1,Anoplopoma fimbria,7365,0.05765529461691899,1
E019,ASV256,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV257,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV258,NA,Gadiformes,76920,0.4354552489280241,1,Gadidae,66473,0.40057742431504195,1,Gadus,66473,0.40057742431504195,1,Gadus chalcogrammus,66473,0.41480293411527835,1
E019,ASV259,NA,Scorpaeniformes,7386,0.057461052138776614,1,Anoplopomatidae,7365,0.05765529461691899,1,Anoplopoma,7365,0.05765529461691899,1,Anoplopoma fimbria,7365,0.05765529461691899,1
E019,ASV260,NA,Salmoniformes,42564,0.22345274540531068,1,Salmonidae,42564,0.22345274540531068,1,Oncorhynchus,42564,0.22345274540531068,1,Oncorhynchus nerka,2896,0.015205530591102783,1
E019,ASV261,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV262,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV263,NA,Perciformes,0,0,0,Embiotocidae,0,0,0,Embiotoca,0,0,0,Embiotoca lateralis,0,0,0
E019,ASV264,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV265,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV270,NA,Gadiformes,76920,0.4354552489280241,1,Gadidae,66473,0.40057742431504195,1,Gadus,66473,0.40057742431504195,1,Gadus chalcogrammus,66473,0.41480293411527835,1
E019,ASV271,NA,Salmoniformes,42564,0.22345274540531068,1,Salmonidae,42564,0.22345274540531068,1,Oncorhynchus,42564,0.22345274540531068,1,Oncorhynchus nerka,2896,0.015205530591102783,1
E019,ASV272,NA,Gadiformes,76920,0.4354552489280241,1,Gadidae,66473,0.40057742431504195,1,Gadus,66473,0.40057742431504195,1,Gadus macrocephalus,0,0,0
E019,ASV273,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV275,NA,Gadiformes,76920,0.4354552489280241,1,Gadidae,66473,0.40057742431504195,1,Gadus,66473,0.40057742431504195,1,Gadus chalcogrammus,66473,0.41480293411527835,1
E019,ASV276,NA,Gadiformes,76920,0.4354552489280241,1,Gadidae,66473,0.40057742431504195,1,Gadus,66473,0.40057742431504195,1,Gadus macrocephalus,0,0,0
E019,ASV277,NA,Salmoniformes,42564,0.22345274540531068,1,Salmonidae,42564,0.22345274540531068,1,Oncorhynchus,42564,0.22345274540531068,1,Oncorhynchus nerka,2896,0.015205530591102783,1
E019,ASV278,NA,Gadiformes,76920,0.4354552489280241,1,Gadidae,66473,0.40057742431504195,1,Gadus,66473,0.40057742431504195,1,Gadus chalcogrammus,66473,0.41480293411527835,1
E019,ASV279,Elasmobranchii,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E019,ASV280,NA,Gadiformes,76920,0.4354552489280241,1,Merlucciidae,10447,0.33391687203319476,1,Merluccius,10447,0.33391687203319476,1,Merluccius productus,10447,0.33391687203319476,1
E019,ASV281,NA,Gadiformes,76920,0.4354552489280241,1,Gadidae,66473,0.40057742431504195,1,Gadus,66473,0.40057742431504195,1,Gadus macrocephalus,0,0,0
E019,ASV282,NA,Salmoniformes,42564,0.22345274540531068,1,Salmonidae,42564,0.22345274540531068,1,Oncorhynchus,42564,0.22345274540531068,1,Oncorhynchus nerka,2896,0.015205530591102783,1
E019,ASV283,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV284,NA,Gadiformes,76920,0.4354552489280241,1,Gadidae,66473,0.40057742431504195,1,Gadus,66473,0.40057742431504195,1,Gadus chalcogrammus,66473,0.41480293411527835,1
E019,ASV285,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV286,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV287,NA,Scorpaeniformes,7386,0.057461052138776614,1,Sebastidae,0,0,0,Sebastes,0,0,0,NA,0,NA,NA
E019,ASV288,NA,Gadiformes,76920,0.4354552489280241,1,Gadidae,66473,0.40057742431504195,1,Gadus,66473,0.40057742431504195,1,Gadus chalcogrammus,66473,0.41480293411527835,1
E019,ASV292,NA,Gadiformes,76920,0.4354552489280241,1,Gadidae,66473,0.40057742431504195,1,Gadus,66473,0.40057742431504195,1,Gadus macrocephalus,0,0,0
E019,ASV293,NA,Gadiformes,76920,0.4354552489280241,1,Gadidae,66473,0.40057742431504195,1,Gadus,66473,0.40057742431504195,1,Gadus chalcogrammus,66473,0.41480293411527835,1
E019,ASV294,NA,Gadiformes,76920,0.4354552489280241,1,Gadidae,66473,0.40057742431504195,1,Gadus,66473,0.40057742431504195,1,Gadus chalcogrammus,66473,0.41480293411527835,1
E019,ASV295,NA,Gadiformes,76920,0.4354552489280241,1,Gadidae,66473,0.40057742431504195,1,Gadus,66473,0.40057742431504195,1,Gadus chalcogrammus,66473,0.41480293411527835,1
E019,ASV296,NA,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E019,ASV297,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV298,NA,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E019,ASV299,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV300,NA,Salmoniformes,42564,0.22345274540531068,1,Salmonidae,42564,0.22345274540531068,1,Oncorhynchus,42564,0.22345274540531068,1,Oncorhynchus nerka,2896,0.015205530591102783,1
E019,ASV301,NA,Scorpaeniformes,7386,0.057461052138776614,1,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes crameri/diploproa,0,0,0
E019,ASV303,NA,Gadiformes,76920,0.4354552489280241,1,Gadidae,66473,0.40057742431504195,1,Gadus,66473,0.40057742431504195,1,Gadus chalcogrammus,66473,0.41480293411527835,1
E019,ASV304,NA,Scorpaeniformes,7386,0.057461052138776614,1,Anoplopomatidae,7365,0.05765529461691899,1,Anoplopoma,7365,0.05765529461691899,1,Anoplopoma fimbria,7365,0.05765529461691899,1
E019,ASV305,NA,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Hippoglossus,0,0,0,Hippoglossus stenolepis,0,0,0
E019,ASV308,NA,Salmoniformes,42564,0.22345274540531068,1,Salmonidae,42564,0.22345274540531068,1,Oncorhynchus,42564,0.22345274540531068,1,Oncorhynchus gorbuscha,0,0,0
E019,ASV309,NA,Osmeriformes,0,0,0,Osmeridae,0,0,0,Thaleichthys,0,0,0,Thaleichthys pacificus,0,0,0
E019,ASV310,NA,Salmoniformes,42564,0.22345274540531068,1,Salmonidae,42564,0.22345274540531068,1,Oncorhynchus,42564,0.22345274540531068,1,Oncorhynchus gorbuscha,0,0,0
E019,ASV311,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV313,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV314,NA,Salmoniformes,42564,0.22345274540531068,1,Salmonidae,42564,0.22345274540531068,1,Oncorhynchus,42564,0.22345274540531068,1,Oncorhynchus keta,39599,0.563839210554239,1
E019,ASV318,NA,Scorpaeniformes,7386,0.057461052138776614,1,Cottidae,0,0,0,Artedius,0,0,0,Artedius lateralis,0,0,0
E019,ASV319,NA,Gadiformes,76920,0.4354552489280241,1,Gadidae,66473,0.40057742431504195,1,Gadus,66473,0.40057742431504195,1,Gadus macrocephalus,0,0,0
E019,ASV321,NA,Gadiformes,76920,0.4354552489280241,1,Gadidae,66473,0.40057742431504195,1,Gadus,66473,0.40057742431504195,1,Gadus chalcogrammus,66473,0.41480293411527835,1
E019,ASV323,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV324,NA,Scorpaeniformes,7386,0.057461052138776614,1,Anoplopomatidae,7365,0.05765529461691899,1,Anoplopoma,7365,0.05765529461691899,1,Anoplopoma fimbria,7365,0.05765529461691899,1
E019,ASV326,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV327,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV328,NA,Salmoniformes,42564,0.22345274540531068,1,Salmonidae,42564,0.22345274540531068,1,Oncorhynchus,42564,0.22345274540531068,1,Oncorhynchus gorbuscha,0,0,0
E019,ASV329,NA,Perciformes,0,0,0,Embiotocidae,0,0,0,Embiotoca,0,0,0,Embiotoca lateralis,0,0,0
E019,ASV332,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV333,NA,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E019,ASV334,NA,Clupeiformes,75080,0.38887327958603585,1,Clupeidae,75080,0.38887327958603585,1,Clupea,75080,0.3902078574714352,1,Clupea pallasii,75080,0.3902078574714352,1
E019,ASV335,NA,Osmeriformes,0,0,0,Osmeridae,0,0,0,Thaleichthys,0,0,0,Thaleichthys pacificus,0,0,0
E019,ASV337,NA,Gadiformes,76920,0.4354552489280241,1,Gadidae,66473,0.40057742431504195,1,Gadus,66473,0.40057742431504195,1,Gadus chalcogrammus,66473,0.41480293411527835,1
E019,ASV338,NA,Gadiformes,76920,0.4354552489280241,1,Gadidae,66473,0.40057742431504195,1,Gadus,66473,0.40057742431504195,1,Gadus chalcogrammus,66473,0.41480293411527835,1
E019,ASV339,NA,Gadiformes,76920,0.4354552489280241,1,Gadidae,66473,0.40057742431504195,1,Gadus,66473,0.40057742431504195,1,Gadus chalcogrammus,66473,0.41480293411527835,1
E019,ASV341,NA,Gadiformes,76920,0.4354552489280241,1,Gadidae,66473,0.40057742431504195,1,Gadus,66473,0.40057742431504195,1,Gadus chalcogrammus,66473,0.41480293411527835,1
E019,ASV343,NA,Gadiformes,76920,0.4354552489280241,1,Merlucciidae,10447,0.33391687203319476,1,Merluccius,10447,0.33391687203319476,1,Merluccius productus,10447,0.33391687203319476,1
E019,ASV344,NA,Osmeriformes,0,0,0,Osmeridae,0,0,0,Thaleichthys,0,0,0,Thaleichthys pacificus,0,0,0
E019,ASV345,NA,Gadiformes,76920,0.4354552489280241,1,Gadidae,66473,0.40057742431504195,1,Gadus,66473,0.40057742431504195,1,Gadus chalcogrammus,66473,0.41480293411527835,1
