sample_name,query,class,class_read_raw,class_read_index,class_pa,order,order_read_raw,order_read_index,order_pa,family,family_read_raw,family_read_index,family_pa,genus,genus_read_raw,genus_read_index,genus_pa,LCT,species_read_raw,species_read_index,species_pa
E007,ASV49,NA,127680,NA,NA,Pleuronectiformes,21052,0.2687321745639922,1,Pleuronectidae,21052,0.2687321745639922,1,Microstomus,21052,1,1,Microstomus pacificus,21052,1,1
E007,ASV490,NA,127680,NA,NA,Pleuronectiformes,21052,0.2687321745639922,1,Pleuronectidae,21052,0.2687321745639922,1,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E007,ASV491,NA,127680,NA,NA,Gadiformes,8066,0.07783387627780729,1,Gadidae,1785,0.017224580852453014,1,Gadus,1785,0.017224580852453014,1,Gadus chalcogrammus,1785,0.017225958419426788,1
E007,ASV493,NA,127680,NA,NA,Gadiformes,8066,0.07783387627780729,1,Gadidae,1785,0.017224580852453014,1,Gadus,1785,0.017224580852453014,1,Gadus chalcogrammus,1785,0.017225958419426788,1
E007,ASV494,NA,127680,NA,NA,Clupeiformes,97947,0.9506363826511578,1,Clupeidae,97947,0.9506363826511578,1,Clupea,97947,0.9506363826511578,1,Clupea pallasii,97947,0.9506363826511578,1
E007,ASV495,NA,127680,NA,NA,Gadiformes,8066,0.07783387627780729,1,Merlucciidae,6281,0.26853151938406167,1,Merluccius,6281,0.26853151938406167,1,Merluccius productus,6281,0.26853151938406167,1
E007,ASV498,NA,127680,NA,NA,Gadiformes,8066,0.07783387627780729,1,Gadidae,1785,0.017224580852453014,1,Gadus,1785,0.017224580852453014,1,Gadus macrocephalus,0,0,0
E007,ASV499,NA,127680,NA,NA,Gadiformes,8066,0.07783387627780729,1,Gadidae,1785,0.017224580852453014,1,Gadus,1785,0.017224580852453014,1,Gadus macrocephalus,0,0,0
E007,ASV5,NA,127680,NA,NA,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus kisutch,0,0,0
E007,ASV500,NA,127680,NA,NA,Scorpaeniformes,306,0.0032989332136874514,1,Anoplopomatidae,0,0,0,Anoplopoma,0,0,0,Anoplopoma fimbria,0,0,0
E007,ASV502,NA,127680,NA,NA,Osmeriformes,0,0,0,Osmeridae,0,0,0,Thaleichthys,0,0,0,Thaleichthys pacificus,0,0,0
E007,ASV503,NA,127680,NA,NA,Scorpaeniformes,306,0.0032989332136874514,1,Sebastidae,194,0.0024973202464483586,1,Sebastes,194,0.0024973202464483586,1,Sebastes caurinus/maliger,0,0,0
E007,ASV504,NA,127680,NA,NA,Gadiformes,8066,0.07783387627780729,1,Merlucciidae,6281,0.26853151938406167,1,Merluccius,6281,0.26853151938406167,1,Merluccius productus,6281,0.26853151938406167,1
E007,ASV506,NA,127680,NA,NA,Clupeiformes,97947,0.9506363826511578,1,Clupeidae,97947,0.9506363826511578,1,Clupea,97947,0.9506363826511578,1,Clupea pallasii,97947,0.9506363826511578,1
E007,ASV507,NA,127680,NA,NA,Gadiformes,8066,0.07783387627780729,1,Gadidae,1785,0.017224580852453014,1,Gadus,1785,0.017224580852453014,1,Gadus chalcogrammus,1785,0.017225958419426788,1
E007,ASV508,NA,127680,NA,NA,Gadiformes,8066,0.07783387627780729,1,Gadidae,1785,0.017224580852453014,1,Gadus,1785,0.017224580852453014,1,Gadus macrocephalus,0,0,0
E007,ASV509,NA,127680,NA,NA,Gobiesociformes,0,0,0,Gobiesocidae,0,0,0,Gobiesox,0,0,0,Gobiesox maeandricus,0,0,0
E007,ASV510,NA,127680,NA,NA,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus nerka,0,0,0
E007,ASV511,NA,127680,NA,NA,Gadiformes,8066,0.07783387627780729,1,Gadidae,1785,0.017224580852453014,1,Gadus,1785,0.017224580852453014,1,Gadus chalcogrammus,1785,0.017225958419426788,1
E007,ASV512,NA,127680,NA,NA,Gadiformes,8066,0.07783387627780729,1,Gadidae,1785,0.017224580852453014,1,Gadus,1785,0.017224580852453014,1,Gadus chalcogrammus,1785,0.017225958419426788,1
E007,ASV514,NA,127680,NA,NA,Gadiformes,8066,0.07783387627780729,1,Merlucciidae,6281,0.26853151938406167,1,Merluccius,6281,0.26853151938406167,1,Merluccius productus,6281,0.26853151938406167,1
E007,ASV517,NA,127680,NA,NA,Gadiformes,8066,0.07783387627780729,1,Merlucciidae,6281,0.26853151938406167,1,Merluccius,6281,0.26853151938406167,1,Merluccius productus,6281,0.26853151938406167,1
E007,ASV519,NA,127680,NA,NA,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus nerka,0,0,0
E007,ASV520,NA,127680,NA,NA,Gadiformes,8066,0.07783387627780729,1,Gadidae,1785,0.017224580852453014,1,Gadus,1785,0.017224580852453014,1,Gadus chalcogrammus,1785,0.017225958419426788,1
E007,ASV521,NA,127680,NA,NA,Clupeiformes,97947,0.9506363826511578,1,Clupeidae,97947,0.9506363826511578,1,Clupea,97947,0.9506363826511578,1,Clupea pallasii,97947,0.9506363826511578,1
E007,ASV522,NA,127680,NA,NA,Gadiformes,8066,0.07783387627780729,1,Gadidae,1785,0.017224580852453014,1,Gadus,1785,0.017224580852453014,1,Gadus chalcogrammus,1785,0.017225958419426788,1
E007,ASV523,NA,127680,NA,NA,Gadiformes,8066,0.07783387627780729,1,Gadidae,1785,0.017224580852453014,1,Gadus,1785,0.017224580852453014,1,Gadus chalcogrammus,1785,0.017225958419426788,1
E007,ASV524,NA,127680,NA,NA,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus tshawytscha,0,0,0
E007,ASV526,NA,127680,NA,NA,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus nerka,0,0,0
E007,ASV527,NA,127680,NA,NA,Clupeiformes,97947,0.9506363826511578,1,Clupeidae,97947,0.9506363826511578,1,Clupea,97947,0.9506363826511578,1,Clupea pallasii,97947,0.9506363826511578,1
E007,ASV53,NA,127680,NA,NA,Clupeiformes,97947,0.9506363826511578,1,Clupeidae,97947,0.9506363826511578,1,Clupea,97947,0.9506363826511578,1,Clupea pallasii,97947,0.9506363826511578,1
E007,ASV530,NA,127680,NA,NA,Gadiformes,8066,0.07783387627780729,1,Gadidae,1785,0.017224580852453014,1,Gadus,1785,0.017224580852453014,1,Gadus chalcogrammus,1785,0.017225958419426788,1
E007,ASV531,NA,127680,NA,NA,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus nerka,0,0,0
E007,ASV532,NA,127680,NA,NA,Osmeriformes,0,0,0,Osmeridae,0,0,0,Thaleichthys,0,0,0,Thaleichthys pacificus,0,0,0
E007,ASV534,NA,127680,NA,NA,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus keta,0,0,0
E007,ASV536,NA,127680,NA,NA,Clupeiformes,97947,0.9506363826511578,1,Clupeidae,97947,0.9506363826511578,1,Clupea,97947,0.9506363826511578,1,Clupea pallasii,97947,0.9506363826511578,1
E007,ASV537,NA,127680,NA,NA,Gadiformes,8066,0.07783387627780729,1,Gadidae,1785,0.017224580852453014,1,Gadus,1785,0.017224580852453014,1,Gadus chalcogrammus,1785,0.017225958419426788,1
E007,ASV539,NA,127680,NA,NA,Perciformes,309,0.005662999449696212,1,Embiotocidae,0,0,0,Embiotoca,0,0,0,Embiotoca lateralis,0,0,0
E007,ASV54,NA,127680,NA,NA,Scorpaeniformes,306,0.0032989332136874514,1,Cottidae,0,0,0,Artedius,0,0,0,Artedius lateralis,0,0,0
E007,ASV540,NA,127680,NA,NA,Gadiformes,8066,0.07783387627780729,1,Gadidae,1785,0.017224580852453014,1,Gadus,1785,0.017224580852453014,1,Gadus chalcogrammus,1785,0.017225958419426788,1
E007,ASV541,NA,127680,NA,NA,Clupeiformes,97947,0.9506363826511578,1,Clupeidae,97947,0.9506363826511578,1,Clupea,97947,0.9506363826511578,1,Clupea pallasii,97947,0.9506363826511578,1
E007,ASV542,NA,127680,NA,NA,Clupeiformes,97947,0.9506363826511578,1,Clupeidae,97947,0.9506363826511578,1,Clupea,97947,0.9506363826511578,1,Clupea pallasii,97947,0.9506363826511578,1
E007,ASV547,NA,127680,NA,NA,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus nerka,0,0,0
E007,ASV55,NA,127680,NA,NA,Perciformes,309,0.005662999449696212,1,Ammodytidae,0,0,0,Ammodytes,0,0,0,Ammodytes personatus,0,0,0
E007,ASV550,NA,127680,NA,NA,Perciformes,309,0.005662999449696212,1,Pholidae,309,0.005662999449696212,1,Pholis,309,0.005662999449696212,1,Pholis laeta,309,0.02195279427560498,1
E007,ASV553,NA,127680,NA,NA,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus nerka,0,0,0
E007,ASV555,NA,127680,NA,NA,Gadiformes,8066,0.07783387627780729,1,Gadidae,1785,0.017224580852453014,1,Gadus,1785,0.017224580852453014,1,Gadus chalcogrammus,1785,0.017225958419426788,1
E007,ASV556,NA,127680,NA,NA,Osmeriformes,0,0,0,Osmeridae,0,0,0,Thaleichthys,0,0,0,Thaleichthys pacificus,0,0,0
E007,ASV558,NA,127680,NA,NA,Scorpaeniformes,306,0.0032989332136874514,1,Hexagrammidae,112,0.003996266571507443,1,Hexagrammos,112,0.003996266571507443,1,Hexagrammos decagrammus,112,0.003996266571507443,1
E007,ASV559,NA,127680,NA,NA,Pleuronectiformes,21052,0.2687321745639922,1,Paralichthyidae,0,0,0,Citharichthys,0,0,0,Citharichthys sordidus,0,0,0
E007,ASV560,NA,127680,NA,NA,Gadiformes,8066,0.07783387627780729,1,Gadidae,1785,0.017224580852453014,1,Gadus,1785,0.017224580852453014,1,Gadus macrocephalus,0,0,0
E007,ASV561,NA,127680,NA,NA,Gadiformes,8066,0.07783387627780729,1,Gadidae,1785,0.017224580852453014,1,Gadus,1785,0.017224580852453014,1,Gadus chalcogrammus,1785,0.017225958419426788,1
E007,ASV564,NA,127680,NA,NA,Gadiformes,8066,0.07783387627780729,1,Merlucciidae,6281,0.26853151938406167,1,Merluccius,6281,0.26853151938406167,1,Merluccius productus,6281,0.26853151938406167,1
E007,ASV565,NA,127680,NA,NA,Clupeiformes,97947,0.9506363826511578,1,Clupeidae,97947,0.9506363826511578,1,Clupea,97947,0.9506363826511578,1,Clupea pallasii,97947,0.9506363826511578,1
E007,ASV566,NA,127680,NA,NA,Gadiformes,8066,0.07783387627780729,1,Merlucciidae,6281,0.26853151938406167,1,Merluccius,6281,0.26853151938406167,1,Merluccius productus,6281,0.26853151938406167,1
E007,ASV567,NA,127680,NA,NA,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus nerka,0,0,0
E007,ASV570,NA,127680,NA,NA,Scorpaeniformes,306,0.0032989332136874514,1,Anoplopomatidae,0,0,0,Anoplopoma,0,0,0,Anoplopoma fimbria,0,0,0
E007,ASV571,NA,127680,NA,NA,Gadiformes,8066,0.07783387627780729,1,Gadidae,1785,0.017224580852453014,1,Gadus,1785,0.017224580852453014,1,Gadus chalcogrammus,1785,0.017225958419426788,1
E007,ASV573,NA,127680,NA,NA,Gadiformes,8066,0.07783387627780729,1,Gadidae,1785,0.017224580852453014,1,Gadus,1785,0.017224580852453014,1,Gadus chalcogrammus,1785,0.017225958419426788,1
E007,ASV575,NA,127680,NA,NA,Clupeiformes,97947,0.9506363826511578,1,Clupeidae,97947,0.9506363826511578,1,Clupea,97947,0.9506363826511578,1,Clupea pallasii,97947,0.9506363826511578,1
E007,ASV576,NA,127680,NA,NA,Scorpaeniformes,306,0.0032989332136874514,1,Anoplopomatidae,0,0,0,Anoplopoma,0,0,0,Anoplopoma fimbria,0,0,0
E007,ASV577,NA,127680,NA,NA,Scorpaeniformes,306,0.0032989332136874514,1,Sebastidae,194,0.0024973202464483586,1,Sebastolobus,0,0,0,Sebastolobus macrochir,0,0,0
E007,ASV578,NA,127680,NA,NA,Scorpaeniformes,306,0.0032989332136874514,1,Sebastidae,194,0.0024973202464483586,1,Sebastes,194,0.0024973202464483586,1,Sebastes crameri/diploproa,0,0,0
E007,ASV579,NA,127680,NA,NA,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus nerka,0,0,0
E007,ASV58,NA,127680,NA,NA,Perciformes,309,0.005662999449696212,1,Embiotocidae,0,0,0,Cymatogaster,0,0,0,Cymatogaster aggregata,0,0,0
E007,ASV580,NA,127680,NA,NA,Scorpaeniformes,306,0.0032989332136874514,1,Sebastidae,194,0.0024973202464483586,1,Sebastes,194,0.0024973202464483586,1,Sebastes crameri/diploproa,0,0,0
E007,ASV581,NA,127680,NA,NA,Clupeiformes,97947,0.9506363826511578,1,Clupeidae,97947,0.9506363826511578,1,Clupea,97947,0.9506363826511578,1,Clupea pallasii,97947,0.9506363826511578,1
E007,ASV582,NA,127680,NA,NA,Clupeiformes,97947,0.9506363826511578,1,Clupeidae,97947,0.9506363826511578,1,Clupea,97947,0.9506363826511578,1,Clupea pallasii,97947,0.9506363826511578,1
E007,ASV584,NA,127680,NA,NA,Gadiformes,8066,0.07783387627780729,1,Merlucciidae,6281,0.26853151938406167,1,Merluccius,6281,0.26853151938406167,1,Merluccius productus,6281,0.26853151938406167,1
E007,ASV587,NA,127680,NA,NA,Gadiformes,8066,0.07783387627780729,1,Gadidae,1785,0.017224580852453014,1,Gadus,1785,0.017224580852453014,1,Gadus chalcogrammus,1785,0.017225958419426788,1
E007,ASV588,NA,127680,NA,NA,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus keta,0,0,0
E007,ASV589,NA,127680,NA,NA,Scorpaeniformes,306,0.0032989332136874514,1,Anoplopomatidae,0,0,0,Anoplopoma,0,0,0,Anoplopoma fimbria,0,0,0
E007,ASV59,NA,127680,NA,NA,Clupeiformes,97947,0.9506363826511578,1,Clupeidae,97947,0.9506363826511578,1,Clupea,97947,0.9506363826511578,1,Clupea pallasii,97947,0.9506363826511578,1
E007,ASV591,NA,127680,NA,NA,Gadiformes,8066,0.07783387627780729,1,Gadidae,1785,0.017224580852453014,1,Gadus,1785,0.017224580852453014,1,Gadus chalcogrammus,1785,0.017225958419426788,1
E007,ASV592,NA,127680,NA,NA,Gadiformes,8066,0.07783387627780729,1,Gadidae,1785,0.017224580852453014,1,Gadus,1785,0.017224580852453014,1,Gadus chalcogrammus,1785,0.017225958419426788,1
E007,ASV593,NA,127680,NA,NA,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus nerka,0,0,0
E007,ASV594,NA,127680,NA,NA,Gadiformes,8066,0.07783387627780729,1,Gadidae,1785,0.017224580852453014,1,Gadus,1785,0.017224580852453014,1,Gadus chalcogrammus,1785,0.017225958419426788,1
E007,ASV598,NA,127680,NA,NA,Osmeriformes,0,0,0,Osmeridae,0,0,0,Thaleichthys,0,0,0,Thaleichthys pacificus,0,0,0
E007,ASV599,NA,127680,NA,NA,Scorpaeniformes,306,0.0032989332136874514,1,Anoplopomatidae,0,0,0,Anoplopoma,0,0,0,Anoplopoma fimbria,0,0,0
E007,ASV600,NA,127680,NA,NA,Gadiformes,8066,0.07783387627780729,1,Gadidae,1785,0.017224580852453014,1,Gadus,1785,0.017224580852453014,1,Gadus chalcogrammus,1785,0.017225958419426788,1
E007,ASV601,NA,127680,NA,NA,Perciformes,309,0.005662999449696212,1,Stichaeidae,0,0,0,Xiphister,0,0,0,Xiphister atropurpureus/mucosus,0,0,0
E007,ASV603,NA,127680,NA,NA,Gadiformes,8066,0.07783387627780729,1,Gadidae,1785,0.017224580852453014,1,Gadus,1785,0.017224580852453014,1,Gadus chalcogrammus,1785,0.017225958419426788,1
E007,ASV604,NA,127680,NA,NA,Pleuronectiformes,21052,0.2687321745639922,1,Paralichthyidae,0,0,0,Citharichthys,0,0,0,Citharichthys sordidus,0,0,0
E007,ASV61,NA,127680,NA,NA,Scorpaeniformes,306,0.0032989332136874514,1,Cottidae,0,0,0,Enophrys,0,0,0,Enophrys bison,0,0,0
E007,ASV611,NA,127680,NA,NA,Clupeiformes,97947,0.9506363826511578,1,Clupeidae,97947,0.9506363826511578,1,Clupea,97947,0.9506363826511578,1,Clupea pallasii,97947,0.9506363826511578,1
E007,ASV614,NA,127680,NA,NA,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus nerka,0,0,0
E007,ASV616,NA,127680,NA,NA,Pleuronectiformes,21052,0.2687321745639922,1,Paralichthyidae,0,0,0,Citharichthys,0,0,0,Citharichthys sordidus,0,0,0
E007,ASV617,NA,127680,NA,NA,Clupeiformes,97947,0.9506363826511578,1,Clupeidae,97947,0.9506363826511578,1,Clupea,97947,0.9506363826511578,1,Clupea pallasii,97947,0.9506363826511578,1
E007,ASV62,NA,127680,NA,NA,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus tshawytscha,0,0,0
E007,ASV620,NA,127680,NA,NA,Pleuronectiformes,21052,0.2687321745639922,1,Pleuronectidae,21052,0.2687321745639922,1,Hippoglossus,0,0,0,Hippoglossus stenolepis,0,0,0
E007,ASV623,NA,127680,NA,NA,Gadiformes,8066,0.07783387627780729,1,Gadidae,1785,0.017224580852453014,1,Gadus,1785,0.017224580852453014,1,Gadus chalcogrammus,1785,0.017225958419426788,1
E007,ASV627,NA,127680,NA,NA,Gadiformes,8066,0.07783387627780729,1,Gadidae,1785,0.017224580852453014,1,Gadus,1785,0.017224580852453014,1,Gadus chalcogrammus,1785,0.017225958419426788,1
E007,ASV629,NA,127680,NA,NA,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus gorbuscha,0,0,0
E007,ASV63,NA,127680,NA,NA,Clupeiformes,97947,0.9506363826511578,1,Clupeidae,97947,0.9506363826511578,1,Clupea,97947,0.9506363826511578,1,Clupea pallasii,97947,0.9506363826511578,1
E007,ASV630,NA,127680,NA,NA,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus nerka,0,0,0
E007,ASV631,NA,127680,NA,NA,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus nerka,0,0,0
E007,ASV632,NA,127680,NA,NA,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus nerka,0,0,0
E007,ASV633,NA,127680,NA,NA,Scorpaeniformes,306,0.0032989332136874514,1,Sebastidae,194,0.0024973202464483586,1,Sebastes,194,0.0024973202464483586,1,Sebastes crameri/diploproa,0,0,0
E007,ASV635,NA,127680,NA,NA,Pleuronectiformes,21052,0.2687321745639922,1,Pleuronectidae,21052,0.2687321745639922,1,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E007,ASV637,NA,127680,NA,NA,Clupeiformes,97947,0.9506363826511578,1,Clupeidae,97947,0.9506363826511578,1,Clupea,97947,0.9506363826511578,1,Clupea pallasii,97947,0.9506363826511578,1
E007,ASV639,NA,127680,NA,NA,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus kisutch,0,0,0
E007,ASV64,NA,127680,NA,NA,Pleuronectiformes,21052,0.2687321745639922,1,Pleuronectidae,21052,0.2687321745639922,1,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E007,ASV640,NA,127680,NA,NA,Gadiformes,8066,0.07783387627780729,1,Gadidae,1785,0.017224580852453014,1,Gadus,1785,0.017224580852453014,1,Gadus chalcogrammus,1785,0.017225958419426788,1
E007,ASV641,NA,127680,NA,NA,Clupeiformes,97947,0.9506363826511578,1,Clupeidae,97947,0.9506363826511578,1,Clupea,97947,0.9506363826511578,1,Clupea pallasii,97947,0.9506363826511578,1
E007,ASV642,NA,127680,NA,NA,Gadiformes,8066,0.07783387627780729,1,Gadidae,1785,0.017224580852453014,1,Gadus,1785,0.017224580852453014,1,Gadus chalcogrammus,1785,0.017225958419426788,1
E007,ASV645,NA,127680,NA,NA,Clupeiformes,97947,0.9506363826511578,1,Clupeidae,97947,0.9506363826511578,1,Clupea,97947,0.9506363826511578,1,Clupea pallasii,97947,0.9506363826511578,1
E007,ASV67,NA,127680,NA,NA,Scorpaeniformes,306,0.0032989332136874514,1,Sebastidae,194,0.0024973202464483586,1,Sebastes,194,0.0024973202464483586,1,Sebastes entomelas,194,0.0077194590963974245,1
E007,ASV68,NA,127680,NA,NA,Clupeiformes,97947,0.9506363826511578,1,Clupeidae,97947,0.9506363826511578,1,Clupea,97947,0.9506363826511578,1,Clupea pallasii,97947,0.9506363826511578,1
E007,ASV7,NA,127680,NA,NA,Scorpaeniformes,306,0.0032989332136874514,1,Anoplopomatidae,0,0,0,Anoplopoma,0,0,0,Anoplopoma fimbria,0,0,0
E007,ASV72,NA,127680,NA,NA,Clupeiformes,97947,0.9506363826511578,1,Clupeidae,97947,0.9506363826511578,1,Clupea,97947,0.9506363826511578,1,Clupea pallasii,97947,0.9506363826511578,1
E007,ASV74,NA,127680,NA,NA,Clupeiformes,97947,0.9506363826511578,1,Clupeidae,97947,0.9506363826511578,1,Clupea,97947,0.9506363826511578,1,Clupea pallasii,97947,0.9506363826511578,1
E007,ASV76,NA,127680,NA,NA,Pleuronectiformes,21052,0.2687321745639922,1,Pleuronectidae,21052,0.2687321745639922,1,Hippoglossus,0,0,0,Hippoglossus stenolepis,0,0,0
E007,ASV8,NA,127680,NA,NA,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus nerka,0,0,0
E007,ASV80,NA,127680,NA,NA,Gadiformes,8066,0.07783387627780729,1,Gadidae,1785,0.017224580852453014,1,Gadus,1785,0.017224580852453014,1,Gadus chalcogrammus,1785,0.017225958419426788,1
E007,ASV82,NA,127680,NA,NA,Clupeiformes,97947,0.9506363826511578,1,Clupeidae,97947,0.9506363826511578,1,Clupea,97947,0.9506363826511578,1,Clupea pallasii,97947,0.9506363826511578,1
E007,ASV83,NA,127680,NA,NA,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus gorbuscha,0,0,0
E007,ASV88,NA,127680,NA,NA,Gadiformes,8066,0.07783387627780729,1,Gadidae,1785,0.017224580852453014,1,Gadus,1785,0.017224580852453014,1,Gadus chalcogrammus,1785,0.017225958419426788,1
E007,ASV9,NA,127680,NA,NA,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus gorbuscha,0,0,0
E007,ASV90,NA,127680,NA,NA,Clupeiformes,97947,0.9506363826511578,1,Clupeidae,97947,0.9506363826511578,1,Clupea,97947,0.9506363826511578,1,Clupea pallasii,97947,0.9506363826511578,1
E007,ASV91,NA,127680,NA,NA,Scorpaeniformes,306,0.0032989332136874514,1,Cottidae,0,0,0,Oligocottus,0,0,0,Oligocottus maculosus/snyderi,0,0,0
E007,ASV92,NA,127680,NA,NA,Scorpaeniformes,306,0.0032989332136874514,1,Sebastidae,194,0.0024973202464483586,1,Sebastes,194,0.0024973202464483586,1,Sebastes crameri/diploproa,0,0,0
E007,ASV94,NA,127680,NA,NA,Scorpaeniformes,306,0.0032989332136874514,1,Agonidae,0,0,0,Odontopyxis,0,0,0,Odontopyxis trispinosa,0,0,0
E007,ASV95,NA,127680,NA,NA,Gadiformes,8066,0.07783387627780729,1,Gadidae,1785,0.017224580852453014,1,Gadus,1785,0.017224580852453014,1,Gadus macrocephalus,0,0,0
E008,ASV1,NA,61592,NA,NA,Clupeiformes,17732,0.3567628157618159,1,Clupeidae,17732,0.3567628157618159,1,Clupea,17732,0.3567628157618159,1,Clupea pallasii,17732,0.3567628157618159,1
E008,ASV10,NA,61592,NA,NA,Gadiformes,13908,0.2782106118852663,1,Gadidae,9804,0.19611567723059758,1,Gadus,9804,0.19611567723059758,1,Gadus macrocephalus,0,0,0
E008,ASV100,NA,61592,NA,NA,Pleuronectiformes,1007,0.02664736943897136,1,Pleuronectidae,925,0.02447747441017727,1,Pleuronectidae1,0,0,0,Pleuronectidae1,0,0,0
E008,ASV101,NA,61592,NA,NA,Salmoniformes,20515,0.35246789787738847,1,Salmonidae,20515,0.35246789787738847,1,Oncorhynchus,20515,0.35246789787738847,1,Oncorhynchus nerka,868,0.014913094582382314,1
E008,ASV102,NA,61592,NA,NA,Gadiformes,13908,0.2782106118852663,1,Gadidae,9804,0.19611567723059758,1,Gadus,9804,0.19611567723059758,1,Gadus chalcogrammus,9804,0.1961313619362114,1
E008,ASV104,NA,61592,NA,NA,Clupeiformes,17732,0.3567628157618159,1,Clupeidae,17732,0.3567628157618159,1,Clupea,17732,0.3567628157618159,1,Clupea pallasii,17732,0.3567628157618159,1
E008,ASV106,NA,61592,NA,NA,Salmoniformes,20515,0.35246789787738847,1,Salmonidae,20515,0.35246789787738847,1,Oncorhynchus,20515,0.35246789787738847,1,Oncorhynchus nerka,868,0.014913094582382314,1
E008,ASV11,NA,61592,NA,NA,Gadiformes,13908,0.2782106118852663,1,Gadidae,9804,0.19611567723059758,1,Gadus,9804,0.19611567723059758,1,Gadus chalcogrammus,9804,0.1961313619362114,1
E008,ASV113,NA,61592,NA,NA,Clupeiformes,17732,0.3567628157618159,1,Clupeidae,17732,0.3567628157618159,1,Clupea,17732,0.3567628157618159,1,Clupea pallasii,17732,0.3567628157618159,1
E008,ASV114,NA,61592,NA,NA,Gadiformes,13908,0.2782106118852663,1,Merlucciidae,4104,0.3637243657403001,1,Merluccius,4104,0.3637243657403001,1,Merluccius productus,4104,0.3637243657403001,1
E008,ASV116,NA,61592,NA,NA,Clupeiformes,17732,0.3567628157618159,1,Clupeidae,17732,0.3567628157618159,1,Clupea,17732,0.3567628157618159,1,Clupea pallasii,17732,0.3567628157618159,1
E008,ASV119,NA,61592,NA,NA,Osmeriformes,0,0,0,Bathylagidae,0,0,0,Bathylagus,0,0,0,Bathylagus pacificus,0,0,0
E008,ASV12,NA,61592,NA,NA,Salmoniformes,20515,0.35246789787738847,1,Salmonidae,20515,0.35246789787738847,1,Oncorhynchus,20515,0.35246789787738847,1,Oncorhynchus keta,0,0,0
E008,ASV121,NA,61592,NA,NA,Gadiformes,13908,0.2782106118852663,1,Gadidae,9804,0.19611567723059758,1,Gadus,9804,0.19611567723059758,1,Gadus macrocephalus,0,0,0
E008,ASV129,NA,61592,NA,NA,Clupeiformes,17732,0.3567628157618159,1,Clupeidae,17732,0.3567628157618159,1,Clupea,17732,0.3567628157618159,1,Clupea pallasii,17732,0.3567628157618159,1
E008,ASV13,NA,61592,NA,NA,Salmoniformes,20515,0.35246789787738847,1,Salmonidae,20515,0.35246789787738847,1,Oncorhynchus,20515,0.35246789787738847,1,Oncorhynchus tshawytscha,17283,0.909258335997756,1
E008,ASV132,NA,61592,NA,NA,Gadiformes,13908,0.2782106118852663,1,Gadidae,9804,0.19611567723059758,1,Gadus,9804,0.19611567723059758,1,Gadus chalcogrammus,9804,0.1961313619362114,1
E008,ASV133,NA,61592,NA,NA,Salmoniformes,20515,0.35246789787738847,1,Salmonidae,20515,0.35246789787738847,1,Oncorhynchus,20515,0.35246789787738847,1,Oncorhynchus tshawytscha,17283,0.909258335997756,1
E008,ASV136,NA,61592,NA,NA,Clupeiformes,17732,0.3567628157618159,1,Clupeidae,17732,0.3567628157618159,1,Clupea,17732,0.3567628157618159,1,Clupea pallasii,17732,0.3567628157618159,1
