original_sample_name,query,class,class_read_raw,class_read_index,class_pa,order,order_read_raw,order_read_index,order_pa,family,family_read_raw,family_read_index,family_pa,genus,genus_read_raw,genus_read_index,genus_pa,LCT,species_read_raw,species_read_index,species_pa
E014,ASV62,NA,7775,NA,NA,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Eopsetta,0,0,0,Eopsetta jordani,0,0,0
E014,ASV633,NA,7775,NA,NA,Clupeiformes,7775,1,1,Clupeidae,7775,1,1,Clupea,7775,1,1,Clupea pallasii,7775,1,1
E014,ASV67,NA,7775,NA,NA,Scorpaeniformes,0,0,0,Hexagrammidae,0,0,0,Hexagrammos,0,0,0,Hexagrammos decagrammus,0,0,0
E014,ASV68,NA,7775,NA,NA,Scorpaeniformes,0,0,0,Anoplopomatidae,0,0,0,Anoplopoma,0,0,0,Anoplopoma fimbria,0,0,0
E014,ASV7,NA,7775,NA,NA,Gadiformes,0,0,0,Merlucciidae,0,0,0,Merluccius,0,0,0,Merluccius productus,0,0,0
E014,ASV70,NA,7775,NA,NA,Perciformes,0,0,0,Stichaeidae,0,0,0,Leptoclinus,0,0,0,Leptoclinus maculatus,0,0,0
E014,ASV719,NA,7775,NA,NA,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus keta,0,0,0
E014,ASV72,NA,7775,NA,NA,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E014,ASV75,Elasmobranchii,0,NA,NA,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E014,ASV8,NA,7775,NA,NA,Clupeiformes,7775,1,1,Clupeidae,7775,1,1,Clupea,7775,1,1,Clupea pallasii,7775,1,1
E014,ASV84,NA,7775,NA,NA,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Reinhardtius,0,0,0,Reinhardtius hippoglossoides,0,0,0
E014,ASV9,Elasmobranchii,0,NA,NA,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E014,ASV91,Elasmobranchii,0,NA,NA,Rajiformes,0,0,0,Rajidae,0,0,0,Beringraja,0,0,0,Beringraja binoculata,0,0,0
E014,ASV97,NA,7775,NA,NA,Scorpaeniformes,0,0,0,Anoplopomatidae,0,0,0,Anoplopoma,0,0,0,Anoplopoma fimbria,0,0,0
E015,ASV1,NA,0,NA,NA,Clupeiformes,0,NA,NA,Clupeidae,0,NA,NA,Clupea,0,NA,NA,Clupea pallasii,0,NA,NA
E015,ASV10,NA,0,NA,NA,Salmoniformes,0,NA,NA,Salmonidae,0,NA,NA,Oncorhynchus,0,NA,NA,Oncorhynchus nerka,0,NA,NA
E015,ASV11,NA,0,NA,NA,Pleuronectiformes,0,NA,NA,Pleuronectidae,0,NA,NA,Glyptocephalus,0,NA,NA,Glyptocephalus zachirus,0,NA,NA
E015,ASV12,NA,0,NA,NA,Salmoniformes,0,NA,NA,Salmonidae,0,NA,NA,Oncorhynchus,0,NA,NA,Oncorhynchus kisutch,0,NA,NA
E015,ASV122,NA,0,NA,NA,Clupeiformes,0,NA,NA,Clupeidae,0,NA,NA,Clupea,0,NA,NA,Clupea pallasii,0,NA,NA
E015,ASV13,NA,0,NA,NA,Salmoniformes,0,NA,NA,Salmonidae,0,NA,NA,Oncorhynchus,0,NA,NA,Oncorhynchus nerka,0,NA,NA
E015,ASV135,NA,0,NA,NA,Perciformes,0,NA,NA,Stichaeidae,0,NA,NA,Phytichthys,0,NA,NA,Phytichthys chirus,0,NA,NA
E015,ASV137,NA,0,NA,NA,Clupeiformes,0,NA,NA,Clupeidae,0,NA,NA,Alosa,0,NA,NA,Alosa sapidissima,0,NA,NA
E015,ASV14,NA,0,NA,NA,Scorpaeniformes,0,NA,NA,Sebastidae,0,NA,NA,Sebastes,0,NA,NA,NA,0,NA,NA
E015,ASV155,Elasmobranchii,0,NA,NA,Squaliformes,0,NA,NA,Squalidae,0,NA,NA,Squalus,0,NA,NA,Squalus suckleyi,0,NA,NA
E015,ASV163,NA,0,NA,NA,Osmeriformes,0,NA,NA,Osmeridae,0,NA,NA,Thaleichthys,0,NA,NA,Thaleichthys pacificus,0,NA,NA
E015,ASV177,Elasmobranchii,0,NA,NA,Squaliformes,0,NA,NA,Squalidae,0,NA,NA,Squalus,0,NA,NA,Squalus suckleyi,0,NA,NA
E015,ASV191,NA,0,NA,NA,Clupeiformes,0,NA,NA,Clupeidae,0,NA,NA,Clupea,0,NA,NA,Clupea pallasii,0,NA,NA
E015,ASV2,Elasmobranchii,0,NA,NA,Squaliformes,0,NA,NA,Squalidae,0,NA,NA,Squalus,0,NA,NA,Squalus suckleyi,0,NA,NA
E015,ASV20,NA,0,NA,NA,Salmoniformes,0,NA,NA,Salmonidae,0,NA,NA,Oncorhynchus,0,NA,NA,Oncorhynchus gorbuscha,0,NA,NA
E015,ASV21,NA,0,NA,NA,Gadiformes,0,NA,NA,Merlucciidae,0,NA,NA,Merluccius,0,NA,NA,Merluccius productus,0,NA,NA
E015,ASV24,NA,0,NA,NA,Clupeiformes,0,NA,NA,Clupeidae,0,NA,NA,Clupea,0,NA,NA,Clupea pallasii,0,NA,NA
E015,ASV25,NA,0,NA,NA,Gadiformes,0,NA,NA,Gadidae,0,NA,NA,Gadus,0,NA,NA,Gadus chalcogrammus,0,NA,NA
E015,ASV262,NA,0,NA,NA,Pleuronectiformes,0,NA,NA,Pleuronectidae,0,NA,NA,Hippoglossoides,0,NA,NA,Hippoglossoides elassodon,0,NA,NA
E015,ASV27,NA,0,NA,NA,Scorpaeniformes,0,NA,NA,Sebastidae,0,NA,NA,Sebastes,0,NA,NA,Sebastes mystinus,0,NA,NA
E015,ASV271,NA,0,NA,NA,Clupeiformes,0,NA,NA,Clupeidae,0,NA,NA,Clupea,0,NA,NA,Clupea pallasii,0,NA,NA
E015,ASV286,NA,0,NA,NA,Pleuronectiformes,0,NA,NA,Pleuronectidae,0,NA,NA,Glyptocephalus,0,NA,NA,Glyptocephalus zachirus,0,NA,NA
E015,ASV297,NA,0,NA,NA,Clupeiformes,0,NA,NA,Clupeidae,0,NA,NA,Clupea,0,NA,NA,Clupea pallasii,0,NA,NA
E015,ASV30,NA,0,NA,NA,Clupeiformes,0,NA,NA,Clupeidae,0,NA,NA,Clupea,0,NA,NA,Clupea pallasii,0,NA,NA
E015,ASV31,NA,0,NA,NA,Scorpaeniformes,0,NA,NA,Sebastidae,0,NA,NA,Sebastes,0,NA,NA,Sebastes caurinus/maliger,0,NA,NA
E015,ASV33,NA,0,NA,NA,Gadiformes,0,NA,NA,Gadidae,0,NA,NA,Gadus,0,NA,NA,Gadus chalcogrammus,0,NA,NA
E015,ASV34,Elasmobranchii,0,NA,NA,Squaliformes,0,NA,NA,Squalidae,0,NA,NA,Squalus,0,NA,NA,Squalus suckleyi,0,NA,NA
E015,ASV39,NA,0,NA,NA,Perciformes,0,NA,NA,Stichaeidae,0,NA,NA,Phytichthys,0,NA,NA,Phytichthys chirus,0,NA,NA
E015,ASV4,NA,0,NA,NA,Gadiformes,0,NA,NA,Gadidae,0,NA,NA,Gadus,0,NA,NA,Gadus chalcogrammus,0,NA,NA
E015,ASV41,NA,0,NA,NA,Clupeiformes,0,NA,NA,Clupeidae,0,NA,NA,Clupea,0,NA,NA,Clupea pallasii,0,NA,NA
E015,ASV45,NA,0,NA,NA,Scorpaeniformes,0,NA,NA,Sebastidae,0,NA,NA,Sebastes,0,NA,NA,Sebastes crameri,0,NA,NA
E015,ASV46,NA,0,NA,NA,Pleuronectiformes,0,NA,NA,Pleuronectidae,0,NA,NA,Glyptocephalus,0,NA,NA,Glyptocephalus zachirus,0,NA,NA
E015,ASV47,Elasmobranchii,0,NA,NA,Squaliformes,0,NA,NA,Squalidae,0,NA,NA,Squalus,0,NA,NA,Squalus suckleyi,0,NA,NA
E015,ASV5,NA,0,NA,NA,Osmeriformes,0,NA,NA,Osmeridae,0,NA,NA,Thaleichthys,0,NA,NA,Thaleichthys pacificus,0,NA,NA
E015,ASV50,NA,0,NA,NA,Salmoniformes,0,NA,NA,Salmonidae,0,NA,NA,Oncorhynchus,0,NA,NA,Oncorhynchus gorbuscha,0,NA,NA
E015,ASV513,NA,0,NA,NA,Clupeiformes,0,NA,NA,Clupeidae,0,NA,NA,Clupea,0,NA,NA,Clupea pallasii,0,NA,NA
E015,ASV52,NA,0,NA,NA,Pleuronectiformes,0,NA,NA,Pleuronectidae,0,NA,NA,Microstomus,0,NA,NA,Microstomus pacificus,0,NA,NA
E015,ASV534,Elasmobranchii,0,NA,NA,Squaliformes,0,NA,NA,Squalidae,0,NA,NA,Squalus,0,NA,NA,Squalus suckleyi,0,NA,NA
E015,ASV58,NA,0,NA,NA,Clupeiformes,0,NA,NA,Clupeidae,0,NA,NA,Clupea,0,NA,NA,Clupea pallasii,0,NA,NA
E015,ASV6,NA,0,NA,NA,Scorpaeniformes,0,NA,NA,Anoplopomatidae,0,NA,NA,Anoplopoma,0,NA,NA,Anoplopoma fimbria,0,NA,NA
E015,ASV616,NA,0,NA,NA,Osmeriformes,0,NA,NA,Osmeridae,0,NA,NA,Thaleichthys,0,NA,NA,Thaleichthys pacificus,0,NA,NA
E015,ASV62,NA,0,NA,NA,Pleuronectiformes,0,NA,NA,Pleuronectidae,0,NA,NA,Eopsetta,0,NA,NA,Eopsetta jordani,0,NA,NA
E015,ASV633,NA,0,NA,NA,Clupeiformes,0,NA,NA,Clupeidae,0,NA,NA,Clupea,0,NA,NA,Clupea pallasii,0,NA,NA
E015,ASV67,NA,0,NA,NA,Scorpaeniformes,0,NA,NA,Hexagrammidae,0,NA,NA,Hexagrammos,0,NA,NA,Hexagrammos decagrammus,0,NA,NA
E015,ASV68,NA,0,NA,NA,Scorpaeniformes,0,NA,NA,Anoplopomatidae,0,NA,NA,Anoplopoma,0,NA,NA,Anoplopoma fimbria,0,NA,NA
E015,ASV7,NA,0,NA,NA,Gadiformes,0,NA,NA,Merlucciidae,0,NA,NA,Merluccius,0,NA,NA,Merluccius productus,0,NA,NA
E015,ASV70,NA,0,NA,NA,Perciformes,0,NA,NA,Stichaeidae,0,NA,NA,Leptoclinus,0,NA,NA,Leptoclinus maculatus,0,NA,NA
E015,ASV719,NA,0,NA,NA,Salmoniformes,0,NA,NA,Salmonidae,0,NA,NA,Oncorhynchus,0,NA,NA,Oncorhynchus keta,0,NA,NA
E015,ASV72,NA,0,NA,NA,Gadiformes,0,NA,NA,Gadidae,0,NA,NA,Gadus,0,NA,NA,Gadus chalcogrammus,0,NA,NA
E015,ASV75,Elasmobranchii,0,NA,NA,Squaliformes,0,NA,NA,Squalidae,0,NA,NA,Squalus,0,NA,NA,Squalus suckleyi,0,NA,NA
E015,ASV8,NA,0,NA,NA,Clupeiformes,0,NA,NA,Clupeidae,0,NA,NA,Clupea,0,NA,NA,Clupea pallasii,0,NA,NA
E015,ASV84,NA,0,NA,NA,Pleuronectiformes,0,NA,NA,Pleuronectidae,0,NA,NA,Reinhardtius,0,NA,NA,Reinhardtius hippoglossoides,0,NA,NA
E015,ASV9,Elasmobranchii,0,NA,NA,Squaliformes,0,NA,NA,Squalidae,0,NA,NA,Squalus,0,NA,NA,Squalus suckleyi,0,NA,NA
E015,ASV91,Elasmobranchii,0,NA,NA,Rajiformes,0,NA,NA,Rajidae,0,NA,NA,Beringraja,0,NA,NA,Beringraja binoculata,0,NA,NA
E015,ASV97,NA,0,NA,NA,Scorpaeniformes,0,NA,NA,Anoplopomatidae,0,NA,NA,Anoplopoma,0,NA,NA,Anoplopoma fimbria,0,NA,NA
E017,ASV1,NA,47526,NA,NA,Clupeiformes,42679,0.898013718806548,1,Clupeidae,42679,0.898013718806548,1,Clupea,42679,0.898013718806548,1,Clupea pallasii,42679,0.898013718806548,1
E017,ASV10,NA,47526,NA,NA,Salmoniformes,46,9.855282832109743e-4,1,Salmonidae,46,9.855282832109743e-4,1,Oncorhynchus,46,9.855282832109743e-4,1,Oncorhynchus nerka,0,0,0
E017,ASV11,NA,47526,NA,NA,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E017,ASV12,NA,47526,NA,NA,Salmoniformes,46,9.855282832109743e-4,1,Salmonidae,46,9.855282832109743e-4,1,Oncorhynchus,46,9.855282832109743e-4,1,Oncorhynchus kisutch,0,0,0
E017,ASV122,NA,47526,NA,NA,Clupeiformes,42679,0.898013718806548,1,Clupeidae,42679,0.898013718806548,1,Clupea,42679,0.898013718806548,1,Clupea pallasii,42679,0.898013718806548,1
E017,ASV13,NA,47526,NA,NA,Salmoniformes,46,9.855282832109743e-4,1,Salmonidae,46,9.855282832109743e-4,1,Oncorhynchus,46,9.855282832109743e-4,1,Oncorhynchus nerka,0,0,0
E017,ASV135,NA,47526,NA,NA,Perciformes,0,0,0,Stichaeidae,0,0,0,Phytichthys,0,0,0,Phytichthys chirus,0,0,0
E017,ASV137,NA,47526,NA,NA,Clupeiformes,42679,0.898013718806548,1,Clupeidae,42679,0.898013718806548,1,Alosa,0,0,0,Alosa sapidissima,0,0,0
E017,ASV14,NA,47526,NA,NA,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,NA,0,NA,NA
E017,ASV155,Elasmobranchii,0,NA,NA,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E017,ASV163,NA,47526,NA,NA,Osmeriformes,4801,0.1010183899339309,1,Osmeridae,4801,0.1010183899339309,1,Thaleichthys,4801,0.1010183899339309,1,Thaleichthys pacificus,4801,0.1010183899339309,1
E017,ASV177,Elasmobranchii,0,NA,NA,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E017,ASV191,NA,47526,NA,NA,Clupeiformes,42679,0.898013718806548,1,Clupeidae,42679,0.898013718806548,1,Clupea,42679,0.898013718806548,1,Clupea pallasii,42679,0.898013718806548,1
E017,ASV2,Elasmobranchii,0,NA,NA,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E017,ASV20,NA,47526,NA,NA,Salmoniformes,46,9.855282832109743e-4,1,Salmonidae,46,9.855282832109743e-4,1,Oncorhynchus,46,9.855282832109743e-4,1,Oncorhynchus gorbuscha,0,0,0
E017,ASV21,NA,47526,NA,NA,Gadiformes,0,0,0,Merlucciidae,0,0,0,Merluccius,0,0,0,Merluccius productus,0,0,0
E017,ASV24,NA,47526,NA,NA,Clupeiformes,42679,0.898013718806548,1,Clupeidae,42679,0.898013718806548,1,Clupea,42679,0.898013718806548,1,Clupea pallasii,42679,0.898013718806548,1
E017,ASV25,NA,47526,NA,NA,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E017,ASV262,NA,47526,NA,NA,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Hippoglossoides,0,0,0,Hippoglossoides elassodon,0,0,0
E017,ASV27,NA,47526,NA,NA,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes mystinus,0,0,0
E017,ASV271,NA,47526,NA,NA,Clupeiformes,42679,0.898013718806548,1,Clupeidae,42679,0.898013718806548,1,Clupea,42679,0.898013718806548,1,Clupea pallasii,42679,0.898013718806548,1
E017,ASV286,NA,47526,NA,NA,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E017,ASV297,NA,47526,NA,NA,Clupeiformes,42679,0.898013718806548,1,Clupeidae,42679,0.898013718806548,1,Clupea,42679,0.898013718806548,1,Clupea pallasii,42679,0.898013718806548,1
E017,ASV30,NA,47526,NA,NA,Clupeiformes,42679,0.898013718806548,1,Clupeidae,42679,0.898013718806548,1,Clupea,42679,0.898013718806548,1,Clupea pallasii,42679,0.898013718806548,1
E017,ASV31,NA,47526,NA,NA,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes caurinus/maliger,0,0,0
E017,ASV33,NA,47526,NA,NA,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E017,ASV34,Elasmobranchii,0,NA,NA,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E017,ASV39,NA,47526,NA,NA,Perciformes,0,0,0,Stichaeidae,0,0,0,Phytichthys,0,0,0,Phytichthys chirus,0,0,0
E017,ASV4,NA,47526,NA,NA,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E017,ASV41,NA,47526,NA,NA,Clupeiformes,42679,0.898013718806548,1,Clupeidae,42679,0.898013718806548,1,Clupea,42679,0.898013718806548,1,Clupea pallasii,42679,0.898013718806548,1
E017,ASV45,NA,47526,NA,NA,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes crameri,0,0,0
E017,ASV46,NA,47526,NA,NA,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E017,ASV47,Elasmobranchii,0,NA,NA,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E017,ASV5,NA,47526,NA,NA,Osmeriformes,4801,0.1010183899339309,1,Osmeridae,4801,0.1010183899339309,1,Thaleichthys,4801,0.1010183899339309,1,Thaleichthys pacificus,4801,0.1010183899339309,1
E017,ASV50,NA,47526,NA,NA,Salmoniformes,46,9.855282832109743e-4,1,Salmonidae,46,9.855282832109743e-4,1,Oncorhynchus,46,9.855282832109743e-4,1,Oncorhynchus gorbuscha,0,0,0
E017,ASV513,NA,47526,NA,NA,Clupeiformes,42679,0.898013718806548,1,Clupeidae,42679,0.898013718806548,1,Clupea,42679,0.898013718806548,1,Clupea pallasii,42679,0.898013718806548,1
E017,ASV52,NA,47526,NA,NA,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Microstomus,0,0,0,Microstomus pacificus,0,0,0
E017,ASV534,Elasmobranchii,0,NA,NA,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E017,ASV58,NA,47526,NA,NA,Clupeiformes,42679,0.898013718806548,1,Clupeidae,42679,0.898013718806548,1,Clupea,42679,0.898013718806548,1,Clupea pallasii,42679,0.898013718806548,1
E017,ASV6,NA,47526,NA,NA,Scorpaeniformes,0,0,0,Anoplopomatidae,0,0,0,Anoplopoma,0,0,0,Anoplopoma fimbria,0,0,0
E017,ASV616,NA,47526,NA,NA,Osmeriformes,4801,0.1010183899339309,1,Osmeridae,4801,0.1010183899339309,1,Thaleichthys,4801,0.1010183899339309,1,Thaleichthys pacificus,4801,0.1010183899339309,1
E017,ASV62,NA,47526,NA,NA,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Eopsetta,0,0,0,Eopsetta jordani,0,0,0
E017,ASV633,NA,47526,NA,NA,Clupeiformes,42679,0.898013718806548,1,Clupeidae,42679,0.898013718806548,1,Clupea,42679,0.898013718806548,1,Clupea pallasii,42679,0.898013718806548,1
E017,ASV67,NA,47526,NA,NA,Scorpaeniformes,0,0,0,Hexagrammidae,0,0,0,Hexagrammos,0,0,0,Hexagrammos decagrammus,0,0,0
E017,ASV68,NA,47526,NA,NA,Scorpaeniformes,0,0,0,Anoplopomatidae,0,0,0,Anoplopoma,0,0,0,Anoplopoma fimbria,0,0,0
E017,ASV7,NA,47526,NA,NA,Gadiformes,0,0,0,Merlucciidae,0,0,0,Merluccius,0,0,0,Merluccius productus,0,0,0
E017,ASV70,NA,47526,NA,NA,Perciformes,0,0,0,Stichaeidae,0,0,0,Leptoclinus,0,0,0,Leptoclinus maculatus,0,0,0
E017,ASV719,NA,47526,NA,NA,Salmoniformes,46,9.855282832109743e-4,1,Salmonidae,46,9.855282832109743e-4,1,Oncorhynchus,46,9.855282832109743e-4,1,Oncorhynchus keta,46,1,1
E017,ASV72,NA,47526,NA,NA,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E017,ASV75,Elasmobranchii,0,NA,NA,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E017,ASV8,NA,47526,NA,NA,Clupeiformes,42679,0.898013718806548,1,Clupeidae,42679,0.898013718806548,1,Clupea,42679,0.898013718806548,1,Clupea pallasii,42679,0.898013718806548,1
E017,ASV84,NA,47526,NA,NA,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Reinhardtius,0,0,0,Reinhardtius hippoglossoides,0,0,0
E017,ASV9,Elasmobranchii,0,NA,NA,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E017,ASV91,Elasmobranchii,0,NA,NA,Rajiformes,0,0,0,Rajidae,0,0,0,Beringraja,0,0,0,Beringraja binoculata,0,0,0
E017,ASV97,NA,47526,NA,NA,Scorpaeniformes,0,0,0,Anoplopomatidae,0,0,0,Anoplopoma,0,0,0,Anoplopoma fimbria,0,0,0
E018,ASV1,NA,60160,NA,NA,Clupeiformes,49411,0.8213264627659574,1,Clupeidae,49411,0.8213264627659574,1,Clupea,49411,0.8213264627659574,1,Clupea pallasii,49411,0.8213264627659574,1
E018,ASV10,NA,60160,NA,NA,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus nerka,0,0,0
E018,ASV11,NA,60160,NA,NA,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E018,ASV12,NA,60160,NA,NA,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus kisutch,0,0,0
E018,ASV122,NA,60160,NA,NA,Clupeiformes,49411,0.8213264627659574,1,Clupeidae,49411,0.8213264627659574,1,Clupea,49411,0.8213264627659574,1,Clupea pallasii,49411,0.8213264627659574,1
E018,ASV13,NA,60160,NA,NA,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus nerka,0,0,0
E018,ASV135,NA,60160,NA,NA,Perciformes,0,0,0,Stichaeidae,0,0,0,Phytichthys,0,0,0,Phytichthys chirus,0,0,0
E018,ASV137,NA,60160,NA,NA,Clupeiformes,49411,0.8213264627659574,1,Clupeidae,49411,0.8213264627659574,1,Alosa,0,0,0,Alosa sapidissima,0,0,0
E018,ASV14,NA,60160,NA,NA,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,NA,0,NA,NA
E018,ASV155,Elasmobranchii,0,NA,NA,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E018,ASV163,NA,60160,NA,NA,Osmeriformes,10749,0.17867353723404256,1,Osmeridae,10749,0.17867353723404256,1,Thaleichthys,10749,0.17867353723404256,1,Thaleichthys pacificus,10749,0.17867353723404256,1
E018,ASV177,Elasmobranchii,0,NA,NA,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E018,ASV191,NA,60160,NA,NA,Clupeiformes,49411,0.8213264627659574,1,Clupeidae,49411,0.8213264627659574,1,Clupea,49411,0.8213264627659574,1,Clupea pallasii,49411,0.8213264627659574,1
E018,ASV2,Elasmobranchii,0,NA,NA,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E018,ASV20,NA,60160,NA,NA,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus gorbuscha,0,0,0
E018,ASV21,NA,60160,NA,NA,Gadiformes,0,0,0,Merlucciidae,0,0,0,Merluccius,0,0,0,Merluccius productus,0,0,0
E018,ASV24,NA,60160,NA,NA,Clupeiformes,49411,0.8213264627659574,1,Clupeidae,49411,0.8213264627659574,1,Clupea,49411,0.8213264627659574,1,Clupea pallasii,49411,0.8213264627659574,1
E018,ASV25,NA,60160,NA,NA,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E018,ASV262,NA,60160,NA,NA,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Hippoglossoides,0,0,0,Hippoglossoides elassodon,0,0,0
E018,ASV27,NA,60160,NA,NA,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes mystinus,0,0,0
E018,ASV271,NA,60160,NA,NA,Clupeiformes,49411,0.8213264627659574,1,Clupeidae,49411,0.8213264627659574,1,Clupea,49411,0.8213264627659574,1,Clupea pallasii,49411,0.8213264627659574,1
E018,ASV286,NA,60160,NA,NA,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E018,ASV297,NA,60160,NA,NA,Clupeiformes,49411,0.8213264627659574,1,Clupeidae,49411,0.8213264627659574,1,Clupea,49411,0.8213264627659574,1,Clupea pallasii,49411,0.8213264627659574,1
E018,ASV30,NA,60160,NA,NA,Clupeiformes,49411,0.8213264627659574,1,Clupeidae,49411,0.8213264627659574,1,Clupea,49411,0.8213264627659574,1,Clupea pallasii,49411,0.8213264627659574,1
E018,ASV31,NA,60160,NA,NA,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes caurinus/maliger,0,0,0
E018,ASV33,NA,60160,NA,NA,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E018,ASV34,Elasmobranchii,0,NA,NA,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E018,ASV39,NA,60160,NA,NA,Perciformes,0,0,0,Stichaeidae,0,0,0,Phytichthys,0,0,0,Phytichthys chirus,0,0,0
E018,ASV4,NA,60160,NA,NA,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E018,ASV41,NA,60160,NA,NA,Clupeiformes,49411,0.8213264627659574,1,Clupeidae,49411,0.8213264627659574,1,Clupea,49411,0.8213264627659574,1,Clupea pallasii,49411,0.8213264627659574,1
E018,ASV45,NA,60160,NA,NA,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes crameri,0,0,0
E018,ASV46,NA,60160,NA,NA,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E018,ASV47,Elasmobranchii,0,NA,NA,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E018,ASV5,NA,60160,NA,NA,Osmeriformes,10749,0.17867353723404256,1,Osmeridae,10749,0.17867353723404256,1,Thaleichthys,10749,0.17867353723404256,1,Thaleichthys pacificus,10749,0.17867353723404256,1
E018,ASV50,NA,60160,NA,NA,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus gorbuscha,0,0,0
E018,ASV513,NA,60160,NA,NA,Clupeiformes,49411,0.8213264627659574,1,Clupeidae,49411,0.8213264627659574,1,Clupea,49411,0.8213264627659574,1,Clupea pallasii,49411,0.8213264627659574,1
E018,ASV52,NA,60160,NA,NA,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Microstomus,0,0,0,Microstomus pacificus,0,0,0
